scorer,DLC_resnet50_swallowing-trackingSep8shuffle1_1000000,DLC_resnet50_swallowing-trackingSep8shuffle1_1000000,DLC_resnet50_swallowing-trackingSep8shuffle1_1000000,DLC_resnet50_swallowing-trackingSep8shuffle1_1000000,DLC_resnet50_swallowing-trackingSep8shuffle1_1000000,DLC_resnet50_swallowing-trackingSep8shuffle1_1000000
2133,77.08587646484375,272.1606750488281,1.0,321.79620361328125,258.293701171875,1.0
2134,77.06126403808594,272.2127990722656,1.0,322.26324462890625,258.2987365722656,1.0
2135,77.1156997680664,272.0478515625,1.0,322.1343994140625,258.5683288574219,1.0
2136,77.18252563476562,272.06573486328125,1.0,322.32501220703125,258.5402526855469,1.0
2137,76.99925994873047,272.1099548339844,1.0,322.1231384277344,258.75286865234375,1.0
2138,76.87834167480469,272.0699157714844,1.0,322.1453857421875,258.9104309082031,1.0
2139,76.68873596191406,272.0282897949219,1.0,321.87890625,259.2008972167969,1.0
2140,76.367431640625,271.83599853515625,1.0,321.9014587402344,259.1916198730469,1.0
2141,76.27729797363281,271.68701171875,1.0,321.7330017089844,259.1351013183594,1.0
2142,76.2059097290039,271.7799987792969,1.0,321.74114990234375,259.3066711425781,1.0
2143,76.4637222290039,271.57244873046875,1.0,321.4386291503906,259.6473388671875,1.0
2144,76.72216796875,271.09417724609375,1.0,321.3194885253906,259.6038818359375,1.0
2145,77.28864288330078,270.8399353027344,1.0,321.80352783203125,259.505126953125,1.0
2146,77.43862915039062,270.4820251464844,1.0,322.01605224609375,260.13226318359375,1.0
2147,77.79960632324219,270.20697021484375,1.0,322.202880859375,260.42706298828125,1.0
2148,78.04676818847656,269.86334228515625,1.0,322.5068054199219,259.8138122558594,1.0
2149,78.84616088867188,268.8283386230469,1.0,323.7208557128906,262.0289611816406,1.0
2150,79.041015625,267.69451904296875,1.0,325.9425048828125,264.549072265625,1.0
2151,80.5750961303711,267.300048828125,1.0,327.5795593261719,266.66729736328125,1.0
2152,82.96453857421875,266.74658203125,1.0,329.22869873046875,270.876220703125,1.0
2153,84.59333801269531,267.35546875,1.0,331.5517883300781,275.7166748046875,1.0
2154,86.35633850097656,268.1849060058594,1.0,333.4886779785156,280.18914794921875,1.0
2155,86.79945373535156,268.4539489746094,1.0,333.5235900878906,285.8171691894531,1.0
2156,85.71101379394531,268.10369873046875,1.0,330.51751708984375,289.69580078125,1.0
2157,85.06722259521484,267.869384765625,1.0,329.3133850097656,292.1675720214844,1.0
2158,84.32947540283203,267.2859191894531,1.0,327.3360595703125,293.07177734375,1.0
2159,84.26285552978516,267.18536376953125,1.0,326.6469421386719,292.2838134765625,1.0
2160,83.81167602539062,266.9283142089844,1.0,325.4369812011719,291.5193176269531,1.0
2161,82.54337310791016,267.6311340332031,1.0,324.04754638671875,290.463623046875,1.0
2162,80.42047119140625,270.5475769042969,1.0,323.02777099609375,288.08074951171875,1.0
2163,79.76187133789062,274.4525146484375,1.0,323.0992431640625,283.8529968261719,1.0
2164,79.81404113769531,276.8972473144531,1.0,323.9759826660156,279.56585693359375,1.0
2165,78.9316635131836,280.4135437011719,1.0,324.609619140625,275.3806457519531,1.0
2166,79.33499145507812,281.5996398925781,1.0,324.7890319824219,275.94183349609375,1.0
2167,80.52501678466797,279.1200256347656,1.0,327.27471923828125,274.37774658203125,1.0
2168,84.40003967285156,273.80999755859375,1.0,330.2738037109375,272.0595397949219,1.0
2169,86.04191589355469,271.1788330078125,1.0,334.1191711425781,272.58465576171875,1.0
2170,86.80548858642578,270.16705322265625,1.0,335.4538269042969,274.11578369140625,1.0
2171,87.34193420410156,269.5780029296875,1.0,334.7069091796875,278.01068115234375,1.0
2172,86.35688781738281,269.7569580078125,1.0,332.0911560058594,283.2447509765625,1.0
2173,85.55535125732422,269.7097473144531,1.0,327.3227233886719,287.5474853515625,1.0
2174,85.04335021972656,269.0717468261719,1.0,326.01239013671875,289.0536804199219,1.0
2175,87.3311767578125,269.9669189453125,1.0,327.3236999511719,288.9264831542969,1.0
2176,89.62471008300781,275.44024658203125,1.0,332.0501708984375,287.06494140625,1.0
2177,93.52543640136719,280.8244323730469,1.0,338.3650207519531,280.2962646484375,1.0
2178,96.45651245117188,282.74017333984375,1.0,341.81036376953125,271.9787292480469,1.0
2179,97.58837127685547,279.88995361328125,1.0,344.55426025390625,262.93646240234375,1.0
2180,93.76717376708984,273.4212951660156,1.0,342.585205078125,259.81243896484375,1.0
2181,92.14964294433594,267.2835388183594,1.0,340.57293701171875,260.24383544921875,1.0
2182,91.37541961669922,263.22027587890625,1.0,339.06402587890625,266.1962585449219,1.0
2183,90.86914825439453,263.4970397949219,1.0,337.3429870605469,270.37994384765625,1.0
2184,89.01095581054688,264.51641845703125,1.0,334.4416809082031,276.81341552734375,1.0
2185,86.61927795410156,266.50897216796875,1.0,332.0224914550781,282.7569274902344,1.0
2186,84.18961334228516,267.2925720214844,1.0,325.83135986328125,289.24609375,1.0
2187,83.09964752197266,267.5975341796875,1.0,321.8702087402344,292.802490234375,1.0
2188,83.20413970947266,267.3497619628906,1.0,323.5224609375,293.40386962890625,1.0
2189,84.32259368896484,266.2220153808594,1.0,327.6390075683594,293.23028564453125,1.0
2190,87.06877136230469,266.8467102050781,1.0,330.36639404296875,291.42388916015625,1.0
2191,89.76655578613281,271.08612060546875,1.0,333.5340576171875,287.2732849121094,1.0
2192,92.7330093383789,278.3155212402344,1.0,338.7804260253906,277.32843017578125,1.0
2193,94.98668670654297,282.2677917480469,1.0,341.35955810546875,270.7520751953125,1.0
2194,96.38607025146484,282.4899597167969,1.0,343.0682067871094,263.6612854003906,1.0
2195,92.82227325439453,278.28192138671875,1.0,341.68988037109375,258.848388671875,1.0
2196,90.46183776855469,270.3138427734375,1.0,339.06414794921875,256.8597717285156,1.0
2197,89.9754638671875,265.2872619628906,1.0,336.9441223144531,258.8251953125,1.0
2198,89.55449676513672,263.1245422363281,1.0,335.94488525390625,263.73052978515625,1.0
2199,88.962158203125,263.614990234375,1.0,335.3796691894531,269.1541748046875,1.0
2200,87.48892211914062,265.72979736328125,1.0,332.5334777832031,276.11065673828125,1.0
2201,86.84588623046875,267.2431945800781,1.0,328.6949462890625,282.712890625,1.0
2202,83.60308837890625,268.2414245605469,1.0,324.7035217285156,288.8175964355469,1.0
2203,81.1382064819336,268.8623962402344,1.0,319.770263671875,295.1755065917969,1.0
2204,81.62724304199219,268.86767578125,1.0,320.8041687011719,298.04669189453125,1.0
2205,82.75757598876953,267.82598876953125,1.0,323.3827209472656,296.3714904785156,1.0
2206,84.04586029052734,266.5954284667969,1.0,325.3854675292969,295.3579406738281,1.0
2207,85.86721801757812,269.3211364746094,1.0,330.0394592285156,293.39642333984375,1.0
2208,88.59169006347656,276.215576171875,1.0,333.99578857421875,288.51898193359375,1.0
2209,93.87191009521484,282.2545166015625,1.0,341.0198059082031,282.36749267578125,1.0
2210,95.525634765625,284.9469299316406,1.0,343.1640625,274.1607971191406,1.0
2211,96.50152587890625,284.9004821777344,1.0,343.1856384277344,266.1189270019531,1.0
2212,93.9318618774414,281.12200927734375,1.0,341.8276672363281,259.64984130859375,1.0
2213,90.37023162841797,272.7239990234375,1.0,338.56573486328125,256.42425537109375,1.0
2214,89.18392181396484,266.9751281738281,1.0,336.80242919921875,256.94744873046875,1.0
2215,89.57223510742188,263.2105712890625,1.0,337.0259094238281,260.9453125,1.0
2216,90.28153228759766,262.13385009765625,1.0,337.0750427246094,264.40142822265625,1.0
2217,89.1257095336914,262.8850402832031,1.0,336.0863037109375,270.2464294433594,1.0
2218,87.11511993408203,264.4068603515625,1.0,332.99688720703125,276.1814880371094,1.0
2219,86.68608093261719,265.6946105957031,1.0,330.51214599609375,280.8498840332031,1.0
2220,84.84681701660156,266.5591125488281,1.0,326.0281066894531,286.5568542480469,1.0
2221,82.52751159667969,266.72528076171875,1.0,322.7218933105469,292.1972351074219,1.0
2222,82.42426300048828,267.3050842285156,1.0,320.91339111328125,294.5151672363281,1.0
2223,84.26475524902344,267.3020935058594,1.0,325.30511474609375,293.97216796875,1.0
2224,85.7635498046875,266.70904541015625,1.0,330.0854797363281,292.738037109375,1.0
2225,87.14669799804688,269.2008361816406,1.0,333.040771484375,289.7029113769531,1.0
2226,87.93851470947266,273.3164367675781,1.0,333.89276123046875,285.5587463378906,1.0
2227,90.60855102539062,279.7864074707031,1.0,337.9264221191406,278.6889953613281,1.0
2228,92.84481048583984,282.2114562988281,1.0,340.5606994628906,273.6202392578125,1.0
2229,93.62916564941406,282.9949035644531,1.0,340.3660888671875,267.7290954589844,1.0
2230,92.3658218383789,280.3069152832031,1.0,338.94573974609375,262.7431335449219,1.0
2231,89.34576416015625,273.9968566894531,1.0,336.4883117675781,259.50677490234375,1.0
2232,88.37986755371094,268.2687683105469,1.0,334.9979553222656,257.9756774902344,1.0
2233,87.35801696777344,265.0123596191406,1.0,334.6563720703125,259.7325134277344,1.0
2234,87.40727996826172,262.73199462890625,1.0,333.6351623535156,263.02978515625,1.0
2235,88.04388427734375,261.93463134765625,1.0,332.75848388671875,264.52569580078125,1.0
2236,87.63153839111328,261.9503479003906,1.0,331.7986145019531,267.7444152832031,1.0
2237,87.25169372558594,262.46075439453125,1.0,330.9874572753906,271.0837097167969,1.0
2238,86.30433654785156,262.8768005371094,1.0,330.2164611816406,273.0127868652344,1.0
2239,84.81504821777344,262.96673583984375,1.0,327.7537536621094,275.9970397949219,1.0
2240,85.1521987915039,263.6874084472656,1.0,326.0349426269531,279.61663818359375,1.0
2241,85.11071014404297,264.88775634765625,1.0,326.0813903808594,283.4420166015625,1.0
2242,86.37286376953125,265.7987976074219,1.0,327.510498046875,285.1249694824219,1.0
2243,88.13009643554688,265.3652038574219,1.0,329.605712890625,284.8934326171875,1.0
2244,88.8446044921875,266.8519592285156,1.0,331.7462463378906,284.52154541015625,1.0
2245,89.4800796508789,270.5948791503906,1.0,333.7918395996094,282.2130432128906,1.0
2246,89.43074798583984,273.99932861328125,1.0,334.63604736328125,278.6907958984375,1.0
2247,90.70924377441406,278.41534423828125,1.0,336.7627258300781,273.1763610839844,1.0
2248,90.76299285888672,282.308837890625,1.0,338.1864929199219,267.5146179199219,1.0
2249,89.17604064941406,283.9388122558594,1.0,336.2300109863281,264.3695373535156,1.0
2250,87.5391616821289,281.8213806152344,1.0,333.7487487792969,261.2039794921875,1.0
2251,85.04109954833984,276.1228332519531,1.0,331.9376220703125,259.0615539550781,1.0
2252,84.77767181396484,271.2147216796875,1.0,330.7707824707031,258.7705383300781,1.0
2253,83.96392822265625,267.81964111328125,1.0,329.4235534667969,260.2571716308594,1.0
2254,83.8863296508789,265.9649353027344,1.0,330.59100341796875,262.1383056640625,1.0
2255,83.66300201416016,264.0881652832031,1.0,329.3848876953125,263.28570556640625,1.0
2256,84.2212142944336,263.0595397949219,1.0,329.5553894042969,264.5576477050781,1.0
2257,84.31389617919922,262.157470703125,1.0,329.0880126953125,266.60223388671875,1.0
2258,84.39087677001953,262.05938720703125,1.0,328.7439880371094,269.4728088378906,1.0
2259,83.75305938720703,262.30523681640625,1.0,328.06396484375,272.1422424316406,1.0
2260,83.73587799072266,262.7134704589844,1.0,327.2596130371094,274.861328125,1.0
2261,83.75567626953125,263.40142822265625,1.0,325.2966613769531,277.43450927734375,1.0
2262,83.55998229980469,263.9178466796875,1.0,324.35211181640625,280.5457763671875,1.0
2263,84.63209533691406,264.7292175292969,1.0,324.9330139160156,283.56707763671875,1.0
2264,84.4117660522461,265.4425048828125,1.0,325.58544921875,285.87762451171875,1.0
2265,85.86038970947266,265.95599365234375,1.0,326.94183349609375,287.66217041015625,1.0
2266,87.03763580322266,266.2635498046875,1.0,329.5503234863281,287.2503967285156,1.0
2267,86.8577651977539,267.1964111328125,1.0,330.9124450683594,286.7492370605469,1.0
2268,87.30815887451172,269.7639465332031,1.0,331.71923828125,285.1321105957031,1.0
2269,88.00651550292969,273.74169921875,1.0,334.2492370605469,280.4734191894531,1.0
2270,91.55508422851562,278.8277282714844,1.0,339.3362731933594,275.2398376464844,1.0
2271,94.1375961303711,281.896484375,1.0,341.5834655761719,271.07666015625,1.0
2272,94.41670989990234,282.37890625,1.0,341.88482666015625,266.6250305175781,1.0
2273,91.18042755126953,278.91748046875,1.0,340.4989318847656,262.9613342285156,1.0
2274,88.4302749633789,271.9740295410156,1.0,336.1318054199219,260.70867919921875,1.0
2275,87.27474975585938,267.68353271484375,1.0,335.6496887207031,261.89129638671875,1.0
2276,87.3125,265.1827697753906,1.0,334.9090270996094,264.7317810058594,1.0
2277,88.06535339355469,263.63916015625,1.0,333.7393798828125,266.47894287109375,1.0
2278,87.93122100830078,263.7259216308594,1.0,334.15972900390625,269.6656799316406,1.0
2279,87.69966888427734,264.264892578125,1.0,333.79290771484375,271.7806091308594,1.0
2280,87.55319213867188,264.71600341796875,1.0,332.9894714355469,273.9734802246094,1.0
2281,87.68368530273438,264.881591796875,1.0,332.3908386230469,277.2240295410156,1.0
2282,87.17151641845703,265.4944763183594,1.0,331.1062927246094,279.10845947265625,1.0
2283,87.07633972167969,266.06890869140625,1.0,330.3081970214844,282.33685302734375,1.0
2284,86.5719223022461,266.2319030761719,1.0,328.6330871582031,285.3530578613281,1.0
2285,86.4947738647461,266.8286437988281,1.0,328.6818542480469,287.69525146484375,1.0
2286,88.5569076538086,266.11505126953125,1.0,331.3584899902344,287.7955627441406,1.0
2287,90.4107894897461,265.9689025878906,1.0,333.004150390625,286.66796875,1.0
2288,89.32459259033203,267.81719970703125,1.0,333.9798583984375,286.1217346191406,1.0
2289,87.70773315429688,271.66107177734375,1.0,334.5350646972656,283.9164733886719,1.0
2290,88.26305389404297,275.3912658691406,1.0,336.11846923828125,280.546142578125,1.0
2291,91.0176010131836,280.05169677734375,1.0,339.3732604980469,274.689208984375,1.0
2292,92.84061431884766,283.58441162109375,1.0,339.9608459472656,270.749755859375,1.0
2293,92.72831726074219,284.5209045410156,1.0,341.451416015625,268.3593444824219,1.0
2294,91.15174865722656,283.30999755859375,1.0,340.1412048339844,265.7197265625,1.0
2295,88.77226257324219,277.4643859863281,1.0,337.06219482421875,263.6347961425781,1.0
2296,86.81180572509766,271.4006652832031,1.0,335.1009521484375,261.7496643066406,1.0
2297,86.36774444580078,267.5417785644531,1.0,335.0596618652344,261.7720031738281,1.0
2298,86.25413513183594,265.6922912597656,1.0,334.521484375,263.4605407714844,1.0
2299,86.26982116699219,264.6156921386719,1.0,334.2021179199219,264.9934997558594,1.0
2300,86.34587860107422,264.04876708984375,1.0,334.2731628417969,267.60931396484375,1.0
2301,85.9942626953125,263.9767150878906,1.0,334.3710632324219,269.4332580566406,1.0
2302,86.16952514648438,264.40234375,1.0,333.8856201171875,270.5313415527344,1.0
2303,86.01919555664062,264.6723327636719,1.0,332.0357666015625,272.0287170410156,1.0
2304,86.06607055664062,264.83258056640625,1.0,331.54876708984375,273.2599792480469,1.0
2305,87.1702651977539,265.3454284667969,1.0,332.0615539550781,275.1082458496094,1.0
2306,87.7929916381836,266.1234436035156,1.0,332.89385986328125,277.2058410644531,1.0
2307,89.32901763916016,266.6817321777344,1.0,334.5092468261719,279.5374755859375,1.0
2308,89.94572448730469,267.17919921875,1.0,334.9543762207031,281.6707458496094,1.0
2309,91.55304718017578,267.7952575683594,1.0,336.2906799316406,281.8761901855469,1.0
2310,91.85718536376953,268.0128173828125,1.0,337.68194580078125,281.02301025390625,1.0
2311,90.25715637207031,270.5007629394531,1.0,338.17633056640625,280.5585632324219,1.0
2312,89.05950164794922,273.5672302246094,1.0,336.2620849609375,278.8969421386719,1.0
2313,90.11048126220703,277.66796875,1.0,337.7976379394531,273.6195983886719,1.0
2314,90.6881103515625,280.8507385253906,1.0,339.1226501464844,270.3662109375,1.0
2315,89.78412628173828,282.2691650390625,1.0,337.2523498535156,268.3154296875,1.0
2316,88.2217025756836,281.7207946777344,1.0,336.1926574707031,265.38031005859375,1.0
2317,86.08645629882812,279.6778564453125,1.0,333.70343017578125,264.3154602050781,1.0
2318,84.72721099853516,275.38348388671875,1.0,332.9539794921875,263.13287353515625,1.0
2319,83.66343688964844,271.3872985839844,1.0,331.8724670410156,263.7595520019531,1.0
2320,82.88137817382812,268.8840637207031,1.0,331.29510498046875,264.96258544921875,1.0
2321,82.77184295654297,267.60821533203125,1.0,330.7387390136719,266.010009765625,1.0
2322,82.89295959472656,267.0297546386719,1.0,330.7170104980469,266.8901672363281,1.0
2323,83.0425033569336,266.53173828125,1.0,330.68682861328125,268.58270263671875,1.0
2324,82.97795104980469,266.2295227050781,1.0,329.86151123046875,269.8999938964844,1.0
2325,84.12608337402344,264.95257568359375,1.0,329.5093078613281,270.575439453125,1.0
2326,85.3493423461914,264.71673583984375,1.0,329.4852600097656,271.6324768066406,1.0
2327,85.6166000366211,264.7633056640625,1.0,329.2488708496094,272.6083679199219,1.0
2328,85.92858123779297,265.7287292480469,1.0,329.1756896972656,274.31280517578125,1.0
2329,86.95610046386719,265.55517578125,1.0,330.1283264160156,276.32354736328125,1.0
2330,87.67340087890625,265.9012145996094,1.0,330.6449279785156,279.5304870605469,1.0
2331,90.2222900390625,265.9481201171875,1.0,333.32476806640625,281.2042236328125,1.0
2332,91.98721313476562,266.3813781738281,1.0,334.36444091796875,281.5566711425781,1.0
2333,92.19298553466797,266.89471435546875,1.0,335.326904296875,281.3277893066406,1.0
2334,90.44206237792969,269.44000244140625,1.0,335.76751708984375,280.98931884765625,1.0
2335,89.56962585449219,273.8227844238281,1.0,334.513916015625,278.87799072265625,1.0
2336,90.93247985839844,278.6201477050781,1.0,337.8085021972656,273.5907287597656,1.0
2337,91.93165588378906,282.30377197265625,1.0,339.98883056640625,269.7156982421875,1.0
2338,91.21839904785156,283.9429016113281,1.0,339.8472900390625,267.9003601074219,1.0
2339,89.12445068359375,284.30120849609375,1.0,337.7633056640625,265.95684814453125,1.0
2340,88.19771575927734,282.40338134765625,1.0,335.70037841796875,263.1900634765625,1.0
2341,86.65765380859375,276.3579406738281,1.0,334.369873046875,261.8570861816406,1.0
2342,84.59253692626953,271.5467529296875,1.0,333.298583984375,261.6598205566406,1.0
2343,84.49342346191406,268.66790771484375,1.0,332.9648742675781,262.7509765625,1.0
2344,84.27728271484375,267.3145751953125,1.0,332.74884033203125,264.1609191894531,1.0
2345,84.56000518798828,265.810546875,1.0,332.6669616699219,265.9845275878906,1.0
2346,84.69100952148438,265.3966369628906,1.0,332.6104431152344,267.3175964355469,1.0
2347,85.22977447509766,264.8163146972656,1.0,332.1392517089844,268.3556823730469,1.0
2348,84.8373794555664,265.5671081542969,1.0,331.5487976074219,269.26904296875,1.0
2349,83.65274810791016,265.8353271484375,1.0,331.3277893066406,270.3495178222656,1.0
2350,83.2886962890625,266.07464599609375,1.0,331.00994873046875,271.2567138671875,1.0
2351,83.56797790527344,266.147216796875,1.0,331.2308044433594,272.4903259277344,1.0
2352,84.5428237915039,265.83782958984375,1.0,330.3547058105469,274.1214599609375,1.0
2353,83.05403137207031,266.94158935546875,1.0,327.923828125,276.05120849609375,1.0
2354,80.33203887939453,268.6186828613281,1.0,321.3606872558594,279.1993408203125,1.0
2355,78.82211303710938,269.707275390625,1.0,317.35577392578125,282.1401062011719,1.0
2356,77.7058334350586,270.12017822265625,1.0,312.8822937011719,285.5176086425781,1.0
2357,76.49916076660156,270.0597229003906,1.0,309.4096374511719,288.3381652832031,1.0
2358,76.20252990722656,268.7347106933594,1.0,306.9199523925781,289.43115234375,1.0
2359,77.80915832519531,268.3544921875,1.0,311.39520263671875,288.58880615234375,1.0
2360,80.77261352539062,267.6901550292969,1.0,317.6258850097656,287.58819580078125,1.0
2361,83.94563293457031,268.97796630859375,1.0,322.3125915527344,285.6214904785156,1.0
2362,83.976806640625,271.5180969238281,1.0,326.771728515625,284.2073669433594,1.0
2363,85.66513061523438,276.1076354980469,1.0,331.37908935546875,281.7409362792969,1.0
2364,90.22235870361328,280.5499267578125,1.0,336.50836181640625,279.28558349609375,1.0
2365,93.59574890136719,283.7562255859375,1.0,339.82489013671875,275.55419921875,1.0
2366,91.95560455322266,283.68035888671875,1.0,339.97601318359375,270.16876220703125,1.0
2367,90.34385681152344,281.84307861328125,1.0,337.9751281738281,265.9918212890625,1.0
2368,87.79904174804688,276.572265625,1.0,336.2101135253906,263.71484375,1.0
2369,86.67555236816406,271.11492919921875,1.0,334.88006591796875,262.9580993652344,1.0
2370,87.04773712158203,268.30572509765625,1.0,335.59332275390625,263.7644348144531,1.0
2371,86.94905090332031,268.4952392578125,1.0,334.1767272949219,263.5896911621094,1.0
2372,87.96698760986328,266.9042663574219,1.0,332.3313903808594,261.50994873046875,1.0
2373,89.59941864013672,265.1059875488281,1.0,331.8553161621094,259.6258239746094,1.0
2374,89.7585678100586,264.3563232421875,1.0,331.577392578125,258.6241149902344,1.0
2375,89.84375,264.2322998046875,1.0,331.3290100097656,258.9852294921875,1.0
2376,88.88383483886719,264.5880432128906,1.0,329.81695556640625,262.1559753417969,1.0
2377,86.97482299804688,265.2454528808594,1.0,329.0972595214844,266.041015625,1.0
2378,85.66484832763672,265.19989013671875,1.0,329.0373840332031,269.65008544921875,1.0
2379,84.3218765258789,265.6736145019531,1.0,326.8889465332031,274.9583740234375,1.0
2380,83.86356353759766,264.9103088378906,1.0,324.338623046875,279.0272521972656,1.0
2381,83.40762329101562,264.7771911621094,1.0,324.3135681152344,281.6880187988281,1.0
2382,83.47032928466797,264.3442077636719,1.0,326.0641174316406,282.7519226074219,1.0
2383,86.10316467285156,265.06329345703125,1.0,328.86541748046875,282.9846496582031,1.0
2384,87.16742706298828,266.4490051269531,1.0,331.7554016113281,282.4311218261719,1.0
2385,86.849853515625,270.23883056640625,1.0,332.5804138183594,280.8298645019531,1.0
2386,87.50402069091797,274.093017578125,1.0,334.2016296386719,278.4334716796875,1.0
2387,90.0595932006836,278.60028076171875,1.0,338.4375915527344,274.6551818847656,1.0
2388,91.59880065917969,281.1969909667969,1.0,339.14544677734375,270.8476257324219,1.0
2389,90.65274047851562,281.993896484375,1.0,338.567138671875,268.1076965332031,1.0
2390,88.40431213378906,281.3731384277344,1.0,336.8324890136719,264.9527893066406,1.0
2391,85.77105712890625,275.9281311035156,1.0,334.34490966796875,262.8936462402344,1.0
2392,84.78723907470703,270.6091003417969,1.0,333.28369140625,262.856689453125,1.0
2393,84.22490692138672,268.09942626953125,1.0,332.6371154785156,263.7182312011719,1.0
2394,84.77301788330078,265.56744384765625,1.0,332.79193115234375,264.3201904296875,1.0
2395,84.5882797241211,263.5977478027344,1.0,333.5887451171875,265.0735778808594,1.0
2396,85.763427734375,262.4506530761719,1.0,333.885498046875,266.79742431640625,1.0
2397,86.24484252929688,261.7752990722656,1.0,333.758056640625,267.90960693359375,1.0
2398,85.97587585449219,262.2093200683594,1.0,333.2042541503906,268.7291564941406,1.0
2399,86.08003997802734,262.3330078125,1.0,333.7213134765625,270.008056640625,1.0
2400,85.99710845947266,262.3038330078125,1.0,333.1089782714844,270.1661071777344,1.0
2401,85.70499420166016,262.459716796875,1.0,332.7353210449219,270.5164489746094,1.0
2402,87.47608184814453,262.8469543457031,1.0,333.5375671386719,272.2730407714844,1.0
2403,89.35112762451172,263.12542724609375,1.0,335.546142578125,273.9037780761719,1.0
2404,91.76729583740234,263.7640075683594,1.0,336.8849182128906,276.3789367675781,1.0
2405,92.95185852050781,265.1192932128906,1.0,338.9614562988281,277.7781066894531,1.0
2406,93.39512634277344,265.865478515625,1.0,339.5188903808594,278.8920593261719,1.0
2407,92.63301086425781,267.1238098144531,1.0,338.95135498046875,278.79095458984375,1.0
2408,90.77967071533203,269.40826416015625,1.0,337.8703918457031,277.86541748046875,1.0
2409,88.71049499511719,272.6221618652344,1.0,337.8070373535156,275.6786193847656,1.0
2410,87.94977569580078,276.887939453125,1.0,336.7679443359375,272.5760192871094,1.0
2411,87.19849395751953,278.7901306152344,1.0,336.2835388183594,268.9725341796875,1.0
2412,86.26630401611328,279.5348815917969,1.0,334.86553955078125,265.9635925292969,1.0
2413,85.2935562133789,279.5111389160156,1.0,334.05523681640625,263.43023681640625,1.0
2414,84.38727569580078,276.713134765625,1.0,333.41278076171875,261.8238525390625,1.0
2415,83.02337646484375,272.3150939941406,1.0,333.21185302734375,261.85028076171875,1.0
2416,82.21733093261719,268.6837158203125,1.0,332.27520751953125,262.015869140625,1.0
2417,81.76842498779297,266.8669128417969,1.0,331.5494384765625,262.93115234375,1.0
2418,82.87738037109375,264.56597900390625,1.0,331.4934997558594,263.9609375,1.0
2419,82.82151794433594,263.3468017578125,1.0,331.34185791015625,264.6826477050781,1.0
2420,82.87039184570312,262.5615539550781,1.0,330.58551025390625,266.2002868652344,1.0
2421,83.3045654296875,262.12371826171875,1.0,330.4504089355469,267.72662353515625,1.0
2422,84.13628387451172,261.3895568847656,1.0,330.19091796875,269.4015197753906,1.0
2423,84.24671936035156,261.40509033203125,1.0,329.6762390136719,270.11907958984375,1.0
2424,85.33633422851562,262.0169677734375,1.0,330.4577331542969,272.0754699707031,1.0
2425,86.4505615234375,262.90679931640625,1.0,331.0766906738281,273.9113464355469,1.0
2426,88.20548248291016,262.8736572265625,1.0,331.5493469238281,276.623779296875,1.0
2427,90.19873809814453,263.1165771484375,1.0,333.7978210449219,277.6642150878906,1.0
2428,91.37637329101562,263.6083068847656,1.0,334.88970947265625,279.32684326171875,1.0
2429,91.5335693359375,263.63983154296875,1.0,334.5958557128906,280.3927917480469,1.0
2430,89.6688003540039,265.8760986328125,1.0,334.54681396484375,281.4523010253906,1.0
2431,88.10033416748047,269.39410400390625,1.0,335.0877990722656,280.8902282714844,1.0
2432,87.49564361572266,272.7259521484375,1.0,335.1382141113281,277.5711669921875,1.0
2433,87.74993896484375,276.999755859375,1.0,337.784423828125,272.23553466796875,1.0
2434,89.96707916259766,279.9159240722656,1.0,339.65521240234375,268.8725280761719,1.0
2435,91.26422882080078,281.2017822265625,1.0,339.05059814453125,266.595703125,1.0
2436,89.06732940673828,280.927001953125,1.0,335.74945068359375,263.62103271484375,1.0
2437,86.57046508789062,276.5238342285156,1.0,333.32550048828125,261.6705322265625,1.0
2438,84.55551147460938,271.5294494628906,1.0,331.150634765625,260.32989501953125,1.0
2439,83.806884765625,267.12518310546875,1.0,329.8559875488281,259.9976806640625,1.0
2440,84.37103271484375,264.7600402832031,1.0,329.4657287597656,261.509765625,1.0
2441,84.0203628540039,263.56671142578125,1.0,330.53076171875,263.61614990234375,1.0
2442,84.37788391113281,262.7895202636719,1.0,331.0228576660156,265.1465148925781,1.0
2443,84.8354263305664,262.7426452636719,1.0,331.2568054199219,266.5196533203125,1.0
2444,85.51317596435547,262.90753173828125,1.0,332.2874755859375,267.8016357421875,1.0
2445,86.12614440917969,263.3453674316406,1.0,331.8365783691406,268.76556396484375,1.0
2446,86.20182800292969,263.2580871582031,1.0,331.04388427734375,270.020263671875,1.0
2447,86.2556381225586,263.12109375,1.0,330.6990661621094,270.4223327636719,1.0
2448,86.04515075683594,263.1974182128906,1.0,330.80328369140625,270.8242492675781,1.0
2449,86.46918487548828,263.322265625,1.0,331.40478515625,273.6860656738281,1.0
2450,86.75289154052734,263.79119873046875,1.0,330.69189453125,275.1558837890625,1.0
2451,86.26795959472656,264.0584411621094,1.0,329.2264709472656,277.7152404785156,1.0
2452,85.20787811279297,264.8959045410156,1.0,326.55181884765625,280.45452880859375,1.0
2453,83.6496353149414,265.2252197265625,1.0,326.11065673828125,282.05572509765625,1.0
2454,84.16940307617188,266.3801574707031,1.0,327.9605712890625,283.31964111328125,1.0
2455,84.33638000488281,268.0703430175781,1.0,328.0799865722656,285.4205627441406,1.0
2456,83.54144287109375,269.6082763671875,1.0,327.2544860839844,285.9774169921875,1.0
