scorer,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000
bodyparts,complex,complex,complex,lowerJaw,lowerJaw,lowerJaw
coords,x,y,likelihood,x,y,likelihood
3320,119.99639892578125,273.9026794433594,1.0,242.07705688476562,229.1374053955078,1.0
3321,122.29159545898438,267.39501953125,1.0,242.94711303710938,220.7457733154297,1.0
3322,122.7999496459961,261.8408508300781,1.0,242.6885986328125,216.18035888671875,1.0
3323,122.5793228149414,259.5113220214844,1.0,243.41342163085938,216.52500915527344,1.0
3324,121.50634765625,259.5549011230469,1.0,242.7360076904297,218.45518493652344,1.0
3325,121.14327239990234,259.4390563964844,1.0,243.15695190429688,218.03883361816406,1.0
3326,119.63951110839844,261.8692321777344,1.0,244.7593994140625,219.48623657226562,1.0
3327,117.74320220947266,263.8546447753906,1.0,246.5609893798828,223.0213165283203,1.0
3328,117.07807922363281,265.0128173828125,1.0,247.55679321289062,225.52252197265625,1.0
3329,115.74253845214844,265.2947692871094,1.0,247.75201416015625,228.23703002929688,1.0
3330,114.40027618408203,265.29107666015625,1.0,247.955078125,230.05592346191406,1.0
3331,112.91401672363281,264.3908386230469,1.0,246.90505981445312,232.77874755859375,1.0
3332,112.31631469726562,262.1746520996094,1.0,246.56539916992188,232.8873291015625,1.0
3333,112.732666015625,261.06488037109375,1.0,248.25343322753906,231.5401611328125,1.0
3334,111.15436553955078,260.319580078125,1.0,247.63369750976562,234.30245971679688,1.0
3335,110.2905044555664,259.24749755859375,1.0,245.81141662597656,236.01950073242188,1.0
3336,111.81312561035156,257.1320495605469,1.0,245.55152893066406,235.84132385253906,1.0
3337,113.5502700805664,256.2510986328125,1.0,246.45816040039062,233.81634521484375,1.0
3338,115.46013641357422,253.61917114257812,1.0,245.40911865234375,232.0206756591797,1.0
3339,116.55702209472656,253.54039001464844,1.0,245.1008758544922,231.036376953125,1.0
3340,116.8401870727539,255.91355895996094,1.0,244.0234832763672,230.68663024902344,1.0
3341,116.40223693847656,256.8417663574219,1.0,243.57717895507812,230.11868286132812,1.0
3342,117.05055236816406,260.19329833984375,1.0,243.7949676513672,229.7943572998047,1.0
3343,118.05952453613281,262.6430358886719,1.0,244.1317901611328,229.58657836914062,1.0
3344,117.60755920410156,265.9903869628906,1.0,244.45941162109375,229.420166015625,1.0
3345,117.87362670898438,268.9464111328125,1.0,244.57017517089844,229.1304931640625,1.0
3346,118.25685119628906,271.61065673828125,1.0,244.52737426757812,227.6891326904297,1.0
3347,118.75479888916016,272.9368591308594,1.0,244.37367248535156,226.01307678222656,1.0
3348,119.97772979736328,272.78106689453125,1.0,243.55068969726562,220.1300811767578,1.0
3349,122.24491119384766,269.8724365234375,1.0,244.12571716308594,213.23216247558594,1.0
3350,123.39726257324219,266.6087951660156,1.0,243.7118682861328,206.98516845703125,1.0
3351,123.4924545288086,262.0807800292969,1.0,242.5349884033203,201.52630615234375,1.0
3352,121.80523681640625,258.1993408203125,1.0,241.88145446777344,200.8613739013672,1.0
3353,121.35743713378906,257.4520568847656,1.0,242.85308837890625,201.7725067138672,1.0
3354,121.10326385498047,256.45733642578125,1.0,244.76438903808594,202.5961456298828,1.0
3355,121.5283432006836,256.31353759765625,1.0,245.4402618408203,203.03993225097656,1.0
3356,121.64685821533203,257.1651306152344,1.0,246.09597778320312,203.1590118408203,1.0
3357,121.89585876464844,257.14776611328125,1.0,246.18362426757812,202.8980255126953,1.0
3358,121.9212646484375,257.17950439453125,1.0,246.5171356201172,202.70761108398438,1.0
3359,122.26349639892578,256.85968017578125,1.0,246.78750610351562,202.99424743652344,1.0
3360,122.34999084472656,256.8224792480469,1.0,246.09881591796875,203.63265991210938,1.0
3361,122.30950164794922,256.2673034667969,1.0,245.93870544433594,204.6425018310547,1.0
3362,121.99895477294922,256.7015380859375,1.0,245.97207641601562,204.9137420654297,1.0
3363,122.60599517822266,257.4600830078125,1.0,245.78219604492188,204.84347534179688,1.0
3364,122.32269287109375,257.74298095703125,1.0,245.40391540527344,204.96591186523438,1.0
3365,122.57556915283203,257.8446960449219,1.0,245.3532257080078,204.89967346191406,1.0
3366,122.57742309570312,257.9419860839844,1.0,245.0460968017578,204.02073669433594,1.0
3367,122.80435180664062,257.9841613769531,1.0,244.64178466796875,203.40899658203125,1.0
3368,123.12201690673828,258.5345153808594,1.0,244.66177368164062,203.24044799804688,1.0
3369,123.21282958984375,258.600341796875,1.0,244.74920654296875,203.0784912109375,1.0
3370,123.21648406982422,258.6697692871094,1.0,244.4502410888672,202.58856201171875,1.0
3371,123.22102355957031,258.76116943359375,1.0,243.88209533691406,202.53663635253906,1.0
3372,122.95032501220703,258.7179260253906,1.0,243.7203826904297,202.60816955566406,1.0
3373,122.94960021972656,258.5295715332031,1.0,243.71499633789062,202.99801635742188,1.0
3374,123.19816589355469,258.9837646484375,1.0,243.858154296875,203.110595703125,1.0
3375,123.14175415039062,259.1611022949219,1.0,244.2325439453125,202.82958984375,1.0
3376,123.34696197509766,259.07672119140625,1.0,244.19285583496094,202.67919921875,1.0
3377,123.25708770751953,259.16748046875,1.0,244.12539672851562,202.67636108398438,1.0
3378,122.98526763916016,258.4405517578125,1.0,243.7481231689453,202.7642822265625,1.0
3379,123.18717956542969,257.7157287597656,1.0,243.47027587890625,202.627685546875,1.0
3380,123.32492065429688,257.735107421875,1.0,243.3466796875,202.52862548828125,1.0
3381,123.2171859741211,258.055908203125,1.0,243.50210571289062,202.41964721679688,1.0
3382,122.91854858398438,258.7878723144531,1.0,243.10325622558594,202.2272491455078,1.0
3383,122.86734008789062,259.635986328125,1.0,243.1916961669922,202.15615844726562,1.0
3384,122.4195327758789,260.50482177734375,1.0,242.90542602539062,202.43914794921875,1.0
3385,122.37983703613281,260.7825927734375,1.0,243.1955108642578,202.38050842285156,1.0
3386,122.41069793701172,260.5778503417969,1.0,242.6601104736328,202.3310546875,1.0
3387,122.43395233154297,260.2342224121094,1.0,242.41123962402344,202.2438507080078,1.0
3388,122.3167495727539,260.1473693847656,1.0,241.896240234375,202.1722412109375,1.0
3389,122.53557586669922,260.1159973144531,1.0,241.99073791503906,201.9550018310547,1.0
3390,122.56615447998047,259.8856201171875,1.0,241.76068115234375,202.15133666992188,1.0
3391,122.09931945800781,258.8880920410156,1.0,241.97242736816406,202.46803283691406,1.0
3392,121.70307922363281,258.4503479003906,1.0,242.23304748535156,203.0886688232422,1.0
3393,121.41024780273438,258.71600341796875,1.0,242.62315368652344,203.73016357421875,1.0
3394,120.49909973144531,259.1481018066406,1.0,242.92196655273438,205.25132751464844,1.0
3395,120.24188232421875,259.2181091308594,1.0,244.39195251464844,207.48147583007812,1.0
3396,119.64714050292969,260.31158447265625,1.0,243.8739471435547,211.21800231933594,1.0
3397,119.56403350830078,262.4696960449219,1.0,240.29550170898438,216.75010681152344,1.0
3398,119.56476593017578,265.15576171875,1.0,235.78805541992188,219.9915313720703,1.0
3399,118.7616195678711,268.5575866699219,1.0,231.86151123046875,226.87637329101562,1.0
3400,118.21147918701172,271.56329345703125,1.0,228.72169494628906,230.34576416015625,1.0
3401,116.77685546875,273.4387512207031,1.0,225.97396850585938,232.95570373535156,1.0
3402,114.0911636352539,275.0109558105469,1.0,222.5100555419922,236.60194396972656,1.0
3403,111.46000671386719,276.323974609375,1.0,215.31854248046875,239.96026611328125,1.0
3404,108.18465423583984,277.3753967285156,1.0,208.25747680664062,244.67007446289062,1.0
3405,107.41006469726562,278.9422912597656,1.0,206.1565399169922,247.5843963623047,1.0
3406,107.11015319824219,279.8591003417969,1.0,204.77716064453125,250.74940490722656,1.0
3407,107.1787109375,281.8816223144531,1.0,201.1564178466797,253.9550018310547,1.0
3408,106.97154998779297,283.1502685546875,1.0,198.2550048828125,256.7562561035156,1.0
3409,108.67962646484375,282.3700866699219,1.0,199.93020629882812,255.72401428222656,1.0
3410,109.30183410644531,282.2916564941406,1.0,204.92391967773438,255.24264526367188,1.0
3411,110.27642059326172,279.6999816894531,1.0,209.9130401611328,254.187255859375,1.0
3412,112.58470153808594,277.6704406738281,1.0,219.89283752441406,251.9532470703125,1.0
3413,114.66593933105469,280.4275817871094,1.0,226.24253845214844,250.8761749267578,1.0
3414,115.86669921875,285.48931884765625,1.0,228.9004669189453,253.5765380859375,1.0
3415,118.05110168457031,288.30328369140625,1.0,230.732421875,253.7823028564453,1.0
3416,120.67304229736328,288.35479736328125,1.0,231.96484375,250.19879150390625,1.0
3417,124.02754974365234,287.0791015625,1.0,230.14585876464844,244.2652587890625,1.0
3418,128.1462860107422,284.3628845214844,1.0,226.1917724609375,237.41763305664062,1.0
3419,131.41896057128906,280.04583740234375,1.0,222.24002075195312,230.9774169921875,1.0
3420,130.72796630859375,277.4399108886719,1.0,217.92105102539062,228.21409606933594,1.0
3421,130.22755432128906,276.15277099609375,1.0,215.90234375,230.63558959960938,1.0
3422,129.32997131347656,272.16119384765625,1.0,216.6465606689453,229.9601593017578,1.0
3423,127.61957550048828,271.08837890625,1.0,220.16864013671875,229.9680633544922,1.0
3424,124.64007568359375,274.8923034667969,1.0,220.44522094726562,233.80230712890625,1.0
3425,123.97483825683594,277.71905517578125,1.0,223.8781280517578,238.0613555908203,1.0
3426,123.61064147949219,279.20086669921875,1.0,228.9071502685547,239.51156616210938,1.0
3427,121.91372680664062,280.7571716308594,1.0,233.5655059814453,241.77566528320312,1.0
3428,119.89892578125,283.3822021484375,1.0,234.2612762451172,245.94061279296875,1.0
3429,118.06060028076172,283.4691162109375,1.0,233.86099243164062,249.00709533691406,1.0
3430,114.8908462524414,286.00946044921875,1.0,227.82424926757812,254.01119995117188,1.0
3431,113.13941955566406,286.3214111328125,1.0,223.0998992919922,255.3560333251953,1.0
3432,110.52210998535156,286.4888000488281,1.0,217.51318359375,258.7272033691406,1.0
3433,108.04083251953125,284.3763732910156,1.0,215.52117919921875,260.0398254394531,1.0
3434,107.06546020507812,279.4752197265625,1.0,218.6628875732422,257.58544921875,1.0
3435,106.88451385498047,275.8724670410156,1.0,221.0092315673828,256.93701171875,1.0
3436,107.87667846679688,272.1312561035156,1.0,223.0775909423828,255.70538330078125,1.0
3437,110.04588317871094,266.4645690917969,1.0,227.89430236816406,251.90509033203125,1.0
3438,110.16000366210938,262.51904296875,1.0,229.068603515625,248.24134826660156,1.0
3439,110.83493041992188,261.1879577636719,1.0,229.86404418945312,245.48692321777344,1.0
3440,112.70097351074219,261.59283447265625,1.0,231.16009521484375,242.7739715576172,1.0
3441,116.30915832519531,264.5008850097656,1.0,233.27182006835938,239.5775146484375,1.0
3442,117.37254333496094,267.5457763671875,1.0,235.03297424316406,238.05276489257812,1.0
3443,118.1971435546875,271.82415771484375,1.0,236.2963104248047,237.602783203125,1.0
3444,118.13017272949219,274.01641845703125,1.0,235.7114715576172,237.371337890625,1.0
3445,119.0372314453125,276.132080078125,1.0,237.34506225585938,235.1986541748047,1.0
3446,120.42112731933594,276.67926025390625,1.0,237.99891662597656,231.54501342773438,1.0
3447,123.24128723144531,274.7529296875,1.0,239.03350830078125,224.66493225097656,1.0
3448,126.82483673095703,270.8616027832031,1.0,240.70599365234375,217.5107879638672,1.0
3449,127.881591796875,268.41375732421875,1.0,242.9744415283203,211.8136444091797,1.0
3450,127.63064575195312,265.1076965332031,1.0,243.40504455566406,208.27621459960938,1.0
3451,126.98721313476562,261.4919128417969,1.0,243.52896118164062,204.73956298828125,1.0
3452,125.45233154296875,260.47265625,1.0,243.3723602294922,204.12132263183594,1.0
3453,124.91194152832031,258.9911804199219,1.0,244.25782775878906,203.88780212402344,1.0
3454,124.34950256347656,257.9831237792969,1.0,243.6057891845703,203.41873168945312,1.0
3455,124.39999389648438,257.08172607421875,1.0,244.16659545898438,203.51072692871094,1.0
3456,124.42667388916016,256.71435546875,1.0,244.363525390625,203.45631408691406,1.0
3457,124.42189025878906,257.0050048828125,1.0,244.0474090576172,202.79653930664062,1.0
3458,124.55463409423828,257.8157958984375,1.0,244.7322540283203,202.66665649414062,1.0
3459,125.12104034423828,258.6045227050781,1.0,244.51919555664062,202.5362091064453,1.0
3460,125.09036254882812,258.8226318359375,1.0,244.56069946289062,202.44442749023438,1.0
3461,124.92922973632812,259.0098571777344,1.0,243.90785217285156,202.32302856445312,1.0
3462,124.71470642089844,259.00531005859375,1.0,243.72406005859375,202.59750366210938,1.0
3463,124.74263000488281,259.0111083984375,1.0,243.72665405273438,202.14637756347656,1.0
3464,124.93177795410156,259.3193359375,1.0,242.40029907226562,202.05247497558594,1.0
3465,124.72943878173828,259.3632507324219,1.0,242.18157958984375,201.96075439453125,1.0
3466,124.07597351074219,259.37115478515625,1.0,242.1386260986328,202.89895629882812,1.0
3467,123.78677368164062,259.3125915527344,1.0,242.0242156982422,202.89085388183594,1.0
3468,123.95014953613281,259.4509582519531,1.0,241.83969116210938,202.93565368652344,1.0
3469,124.0624008178711,259.6735534667969,1.0,241.85931396484375,202.77890014648438,1.0
3470,124.08358764648438,259.4217834472656,1.0,241.89450073242188,202.7906951904297,1.0
3471,124.66021728515625,260.0258483886719,1.0,241.32081604003906,202.71649169921875,1.0
3472,124.74003601074219,260.5583801269531,1.0,240.9716033935547,202.98663330078125,1.0
3473,124.6968994140625,260.9096374511719,1.0,240.51626586914062,202.79998779296875,1.0
3474,124.63763427734375,260.9128723144531,1.0,240.39797973632812,203.03305053710938,1.0
3475,124.50413513183594,260.78778076171875,1.0,240.32443237304688,203.15122985839844,1.0
3476,124.19229888916016,261.1100769042969,1.0,240.26065063476562,203.19943237304688,1.0
3477,123.89442443847656,261.11456298828125,1.0,239.97259521484375,203.339111328125,1.0
3478,123.7757568359375,260.9850769042969,1.0,239.6859130859375,202.9312744140625,1.0
3479,123.51839447021484,260.7875671386719,1.0,238.51419067382812,202.25416564941406,1.0
3480,123.45098876953125,260.79083251953125,1.0,238.7776641845703,201.94174194335938,1.0
3481,123.16307830810547,261.3238220214844,1.0,239.04502868652344,202.1991729736328,1.0
3482,123.2540054321289,262.1109313964844,1.0,239.05166625976562,202.2638702392578,1.0
3483,123.31798553466797,262.46759033203125,1.0,238.535400390625,202.42527770996094,1.0
3484,123.37371063232422,262.4520568847656,1.0,238.48931884765625,202.68560791015625,1.0
3485,121.04625701904297,262.1243591308594,1.0,233.88677978515625,209.36354064941406,1.0
3486,121.4381332397461,267.3013916015625,1.0,233.02537536621094,217.5266876220703,1.0
3487,123.42375946044922,271.2574462890625,1.0,232.187744140625,220.87452697753906,1.0
3488,124.7489013671875,273.8158874511719,1.0,232.3233642578125,224.76109313964844,1.0
3489,123.27120971679688,276.0028381347656,1.0,233.22056579589844,229.03770446777344,1.0
3490,119.93961334228516,280.7072448730469,1.0,225.4860382080078,236.24432373046875,1.0
3491,117.30795288085938,283.5843200683594,1.0,217.5648651123047,241.83241271972656,1.0
3492,113.8049545288086,289.8755187988281,1.0,207.19703674316406,250.81796264648438,1.0
3493,107.83892059326172,293.4173583984375,1.0,196.97024536132812,256.57781982421875,1.0
3494,105.37606048583984,295.5792236328125,1.0,194.1383514404297,260.99029541015625,1.0
3495,104.63033294677734,297.2619323730469,1.0,194.80284118652344,263.2838439941406,1.0
3496,102.26710510253906,298.4657897949219,1.0,193.0559539794922,267.3587951660156,1.0
3497,98.90834045410156,300.86077880859375,1.0,186.26625061035156,272.0853576660156,1.0
3498,97.59310913085938,300.8311767578125,1.0,183.8232879638672,274.1501770019531,1.0
3499,97.517333984375,301.13507080078125,1.0,182.7415313720703,274.5174865722656,1.0
3500,97.14169311523438,301.8788146972656,1.0,180.37391662597656,275.97918701171875,1.0
3501,96.61847686767578,306.285888671875,1.0,176.02537536621094,281.1008605957031,1.0
3502,99.79828643798828,307.93621826171875,1.0,176.25030517578125,281.15704345703125,1.0
3503,109.61666107177734,303.2216491699219,1.0,185.19024658203125,271.89227294921875,1.0
3504,118.27468872070312,297.884033203125,1.0,192.0094757080078,257.11163330078125,1.0
3505,123.71392822265625,291.0946044921875,1.0,200.08070373535156,245.4410858154297,1.0
3506,125.51985168457031,281.429443359375,1.0,204.20278930664062,235.76356506347656,1.0
3507,123.90786743164062,276.2596130371094,1.0,208.75177001953125,233.0696258544922,1.0
3508,120.47721099853516,274.8875427246094,1.0,210.48731994628906,235.4572296142578,1.0
3509,116.85387420654297,278.24688720703125,1.0,210.84385681152344,241.93479919433594,1.0
3510,113.7396469116211,283.3556823730469,1.0,210.3311767578125,248.01925659179688,1.0
3511,110.0628433227539,287.1678466796875,1.0,208.3046875,254.84262084960938,1.0
3512,107.02845764160156,290.33502197265625,1.0,207.41358947753906,259.80145263671875,1.0
3513,107.0241470336914,288.63397216796875,1.0,206.61619567871094,261.3680114746094,1.0
3514,106.90843963623047,284.2924499511719,1.0,204.52236938476562,260.2156677246094,1.0
3515,108.041748046875,279.0270690917969,1.0,207.9356231689453,256.2895812988281,1.0
3516,109.92911529541016,272.4491882324219,1.0,212.5885009765625,252.32054138183594,1.0
3517,111.24342346191406,269.6813049316406,1.0,216.90476989746094,247.09417724609375,1.0
3518,113.1954116821289,274.4000244140625,1.0,219.50401306152344,242.85946655273438,1.0
3519,116.22207641601562,277.6182861328125,1.0,225.8697052001953,238.56765747070312,1.0
3520,118.2209243774414,279.8843078613281,1.0,227.97808837890625,232.52288818359375,1.0
3521,120.35316467285156,279.09295654296875,1.0,227.66775512695312,225.8045196533203,1.0
3522,125.76226043701172,273.67620849609375,1.0,227.4429931640625,215.5615997314453,1.0
3523,126.0647964477539,264.813232421875,1.0,226.66229248046875,209.68600463867188,1.0
3524,123.19154357910156,260.7863464355469,1.0,228.37118530273438,211.9904327392578,1.0
3525,118.88777923583984,260.7755126953125,1.0,230.49610900878906,218.8075714111328,1.0
3526,116.60028839111328,261.29443359375,1.0,231.07911682128906,223.39117431640625,1.0
3527,112.74886322021484,265.8093566894531,1.0,227.33456420898438,229.99867248535156,1.0
3528,109.25824737548828,270.9266357421875,1.0,222.34884643554688,239.6594696044922,1.0
3529,107.04694366455078,272.9185485839844,1.0,217.35630798339844,245.70643615722656,1.0
3530,105.87751007080078,273.7958068847656,1.0,216.10435485839844,247.5871124267578,1.0
3531,107.1219482421875,271.4678039550781,1.0,220.24905395507812,246.35903930664062,1.0
3532,110.24203491210938,267.1036071777344,1.0,224.67974853515625,242.36033630371094,1.0
3533,111.87445831298828,265.5968017578125,1.0,228.17068481445312,239.85662841796875,1.0
3534,112.39823150634766,269.3955383300781,1.0,228.25070190429688,238.4148712158203,1.0
3535,113.9976577758789,274.0533752441406,1.0,228.48394775390625,234.87925720214844,1.0
3536,117.87789154052734,276.9484558105469,1.0,229.6181182861328,230.3933868408203,1.0
3537,120.5998764038086,277.7419128417969,1.0,230.75091552734375,223.7420196533203,1.0
3538,123.39021301269531,274.5241394042969,1.0,231.9036865234375,213.46229553222656,1.0
3539,125.79896545410156,267.4792175292969,1.0,232.38088989257812,206.20303344726562,1.0
3540,124.35774993896484,262.28857421875,1.0,232.93756103515625,204.6094207763672,1.0
3541,121.70030975341797,260.18511962890625,1.0,233.3937225341797,208.40113830566406,1.0
3542,118.07795715332031,259.761474609375,1.0,234.48545837402344,213.97254943847656,1.0
3543,115.04936218261719,261.43267822265625,1.0,232.99339294433594,221.89328002929688,1.0
3544,111.19963836669922,265.4045104980469,1.0,228.56033325195312,229.5494842529297,1.0
3545,109.34583282470703,268.715576171875,1.0,222.98080444335938,237.82574462890625,1.0
3546,106.62114715576172,271.4055480957031,1.0,218.36582946777344,243.8643341064453,1.0
3547,105.7745361328125,271.25799560546875,1.0,218.03147888183594,246.9288330078125,1.0
3548,105.97241973876953,269.0582275390625,1.0,218.39794921875,246.3397979736328,1.0
3549,107.36157989501953,265.9734802246094,1.0,219.96334838867188,244.7489471435547,1.0
3550,109.598876953125,264.4344482421875,1.0,222.95462036132812,241.16357421875,1.0
3551,111.67179107666016,264.1412658691406,1.0,225.01260375976562,237.30722045898438,1.0
3552,112.42317199707031,265.8695068359375,1.0,228.24826049804688,235.08753967285156,1.0
3553,112.73204040527344,270.4679260253906,1.0,228.57603454589844,234.44525146484375,1.0
3554,116.44789123535156,274.7864074707031,1.0,232.12213134765625,233.12799072265625,1.0
3555,118.60845184326172,277.5888671875,1.0,232.15052795410156,229.9384765625,1.0
3556,120.66506958007812,277.45428466796875,1.0,231.45535278320312,222.23573303222656,1.0
3557,124.21800231933594,271.7059631347656,1.0,232.21217346191406,211.57139587402344,1.0
3558,126.64469909667969,265.51422119140625,1.0,233.45745849609375,203.0797882080078,1.0
3559,124.4619140625,261.93341064453125,1.0,234.0909881591797,202.45339965820312,1.0
3560,120.861572265625,259.4871520996094,1.0,235.1483154296875,208.46469116210938,1.0
3561,116.89781951904297,259.72906494140625,1.0,236.2241973876953,214.89158630371094,1.0
3562,114.66134643554688,259.8954772949219,1.0,235.5892791748047,218.19248962402344,1.0
3563,111.244384765625,264.10980224609375,1.0,231.0844268798828,226.8477325439453,1.0
3564,109.76165771484375,267.9210510253906,1.0,227.18289184570312,235.29380798339844,1.0
3565,107.8156509399414,269.3183898925781,1.0,221.61465454101562,241.3446502685547,1.0
3566,106.54460906982422,268.2374267578125,1.0,219.21116638183594,243.8447723388672,1.0
3567,106.42878723144531,266.3263244628906,1.0,218.57412719726562,244.19935607910156,1.0
3568,106.93061828613281,264.13629150390625,1.0,221.0584716796875,243.72134399414062,1.0
3569,109.65892028808594,260.8810729980469,1.0,225.43634033203125,239.87704467773438,1.0
3570,110.9158935546875,259.6911315917969,1.0,228.45675659179688,237.17616271972656,1.0
3571,112.24463653564453,259.4893798828125,1.0,228.22122192382812,234.8474884033203,1.0
3572,113.10075378417969,262.5501708984375,1.0,228.7595977783203,233.92816162109375,1.0
3573,112.88545989990234,267.21429443359375,1.0,229.81051635742188,233.54208374023438,1.0
3574,117.1175537109375,270.5032043457031,1.0,235.82203674316406,230.78030395507812,1.0
3575,119.5302505493164,274.0349426269531,1.0,235.95164489746094,227.70689392089844,1.0
3576,121.70651245117188,276.1296691894531,1.0,234.69590759277344,221.24310302734375,1.0
3577,124.54927825927734,270.9841003417969,1.0,235.97621154785156,211.3488006591797,1.0
3578,127.42442321777344,265.1205139160156,1.0,236.98269653320312,202.54486083984375,1.0
3579,125.13340759277344,260.8748779296875,1.0,236.5773162841797,200.05807495117188,1.0
3580,123.43158721923828,257.9338073730469,1.0,238.27294921875,203.2681121826172,1.0
3581,119.78204345703125,258.06182861328125,1.0,239.24139404296875,210.70852661132812,1.0
3582,117.03057861328125,259.319580078125,1.0,239.33612060546875,216.42079162597656,1.0
3583,115.18903350830078,263.4034729003906,1.0,237.49778747558594,223.44773864746094,1.0
3584,112.66381072998047,265.4075622558594,1.0,233.26214599609375,230.20248413085938,1.0
3585,110.61882781982422,267.187255859375,1.0,228.82200622558594,236.4961395263672,1.0
3586,109.02204895019531,266.2185974121094,1.0,225.18133544921875,239.0212860107422,1.0
3587,107.61145782470703,265.43707275390625,1.0,221.35577392578125,242.082763671875,1.0
3588,107.8719253540039,264.30364990234375,1.0,221.395263671875,243.09494018554688,1.0
3589,109.60182189941406,261.00421142578125,1.0,225.48016357421875,240.63198852539062,1.0
3590,112.13294982910156,259.2506408691406,1.0,228.34423828125,238.1757354736328,1.0
3591,113.17849731445312,257.794677734375,1.0,229.44760131835938,235.23634338378906,1.0
3592,113.0318374633789,260.20989990234375,1.0,230.1294403076172,233.36141967773438,1.0
3593,113.06614685058594,265.09478759765625,1.0,230.85121154785156,232.89573669433594,1.0
3594,115.63617706298828,270.686767578125,1.0,233.67190551757812,231.53497314453125,1.0
3595,118.71194458007812,273.32568359375,1.0,236.32469177246094,228.3647003173828,1.0
3596,119.8005142211914,275.3981628417969,1.0,234.7656707763672,222.72650146484375,1.0
3597,122.56588745117188,272.618408203125,1.0,234.31301879882812,214.21826171875,1.0
3598,125.72309875488281,267.51654052734375,1.0,235.50025939941406,204.4558868408203,1.0
3599,125.17484283447266,262.1380310058594,1.0,236.6729736328125,201.01377868652344,1.0
3600,122.76124572753906,259.74676513671875,1.0,238.6194610595703,204.2259979248047,1.0
3601,119.10460662841797,259.9013977050781,1.0,240.62832641601562,211.93753051757812,1.0
3602,117.12737274169922,260.0001525878906,1.0,240.7586212158203,215.4369354248047,1.0
3603,116.59965515136719,260.7916564941406,1.0,240.68310546875,218.85848999023438,1.0
3604,113.11167907714844,264.69659423828125,1.0,237.7992401123047,227.88343811035156,1.0
3605,110.57078552246094,266.7140808105469,1.0,232.835693359375,234.34934997558594,1.0
3606,109.6982650756836,266.6457214355469,1.0,229.0269012451172,238.5113983154297,1.0
3607,107.80719757080078,266.087890625,1.0,224.69699096679688,241.32696533203125,1.0
3608,107.3660888671875,264.9085998535156,1.0,224.4164276123047,243.0053253173828,1.0
3609,108.12797546386719,263.09442138671875,1.0,226.63388061523438,242.0806121826172,1.0
3610,109.57549285888672,260.5177917480469,1.0,228.60598754882812,239.56912231445312,1.0
3611,111.0182113647461,258.8836364746094,1.0,230.5562744140625,236.82998657226562,1.0
3612,112.42522430419922,259.5368347167969,1.0,232.93455505371094,233.62713623046875,1.0
3613,112.96551513671875,263.3505859375,1.0,232.79888916015625,232.18927001953125,1.0
3614,113.43230438232422,268.1249694824219,1.0,233.8981475830078,232.36181640625,1.0
3615,116.91570281982422,271.1766662597656,1.0,236.43409729003906,230.3550262451172,1.0
3616,119.27262115478516,274.01788330078125,1.0,236.20079040527344,225.79942321777344,1.0
3617,121.7196044921875,275.4322509765625,1.0,234.8782958984375,219.45864868164062,1.0
3618,124.55432891845703,270.9714050292969,1.0,235.57818603515625,210.210693359375,1.0
3619,125.25064849853516,264.5479431152344,1.0,236.06979370117188,202.0835418701172,1.0
3620,122.89411163330078,257.1252746582031,1.0,234.8252410888672,199.16175842285156,1.0
3621,123.47303771972656,250.0158233642578,1.0,235.0142822265625,196.07752990722656,1.0
3622,125.08407592773438,248.14889526367188,1.0,237.17544555664062,194.6912384033203,1.0
3623,124.49397277832031,251.4111328125,1.0,237.93524169921875,201.53309631347656,1.0
3624,121.01351165771484,257.0418395996094,1.0,237.93499755859375,213.98291015625,1.0
3625,117.91075897216797,261.79962158203125,1.0,236.9635772705078,222.25437927246094,1.0
3626,114.63870239257812,263.9240417480469,1.0,235.23199462890625,229.78639221191406,1.0
3627,111.20906829833984,265.25213623046875,1.0,231.2108917236328,235.4013671875,1.0
3628,108.39445495605469,265.4932556152344,1.0,227.30438232421875,239.73873901367188,1.0
3629,106.17669677734375,264.685546875,1.0,222.4527587890625,243.85472106933594,1.0
3630,105.98501586914062,264.0650939941406,1.0,221.75267028808594,245.2663116455078,1.0
3631,108.386474609375,261.5875549316406,1.0,226.2853546142578,241.62599182128906,1.0
3632,109.58900451660156,258.3110656738281,1.0,230.42391967773438,238.93759155273438,1.0
3633,111.27516174316406,256.2581787109375,1.0,232.923095703125,236.7500457763672,1.0
3634,112.24748229980469,256.0046691894531,1.0,234.4647216796875,233.14527893066406,1.0
3635,112.59101867675781,259.258544921875,1.0,235.04893493652344,231.07569885253906,1.0
3636,112.67720031738281,264.06689453125,1.0,234.98309326171875,230.4571533203125,1.0
3637,116.4912338256836,268.18218994140625,1.0,238.65234375,227.40841674804688,1.0
3638,118.8941650390625,271.66925048828125,1.0,239.64637756347656,223.58851623535156,1.0
3639,120.19131469726562,272.3380432128906,1.0,238.36663818359375,217.43736267089844,1.0
3640,122.20743560791016,267.9065856933594,1.0,239.2092742919922,207.3472137451172,1.0
3641,123.66035461425781,261.1930236816406,1.0,239.18597412109375,200.67022705078125,1.0
