scorer,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000
bodyparts,Spout,Spout,Spout,TongueTip,TongueTip,TongueTip
coords,x,y,likelihood,x,y,likelihood
9029,434.3740539550781,98.65328216552734,1.0,115.44255828857422,255.2742156982422,0.9998288750648499
9030,434.7037048339844,98.654052734375,1.0,115.3721923828125,256.837646484375,0.9982918500900269
9031,434.7716064453125,98.62973022460938,1.0,116.49500274658203,257.02447509765625,0.9984704256057739
9032,434.70086669921875,98.690673828125,1.0,253.3779296875,220.9752197265625,0.9993245005607605
9033,434.8124694824219,98.99967193603516,1.0,116.28727722167969,262.23675537109375,0.9991984367370605
9034,434.2608642578125,99.16584777832031,1.0,116.37118530273438,263.9200744628906,0.9990224242210388
9035,434.4658508300781,98.81468963623047,1.0,245.9564666748047,210.32376098632812,0.999975323677063
9036,434.4855041503906,98.84888458251953,1.0,242.1947479248047,208.85179138183594,0.9999567270278931
9037,434.48150634765625,99.06768035888672,1.0,240.89089965820312,202.19439697265625,0.9994536638259888
9038,434.45965576171875,99.11843872070312,1.0,237.5221405029297,197.01702880859375,0.9999992251396179
9039,434.52734375,98.94811248779297,1.0,237.38084411621094,192.14743041992188,0.9999899864196777
9040,434.5843505859375,98.9586181640625,1.0,124.07022857666016,260.2614440917969,0.999986469745636
9041,434.64141845703125,98.82539367675781,1.0,239.92552185058594,190.45657348632812,0.999983549118042
9042,434.8254699707031,98.500732421875,1.0,243.01089477539062,192.5027618408203,0.9999983906745911
9043,434.91949462890625,98.51220703125,1.0,246.16722106933594,194.23048400878906,0.9999982118606567
9044,434.655029296875,98.788330078125,1.0,117.6469497680664,254.18515014648438,0.9999914169311523
9045,435.1118469238281,99.09526824951172,1.0,117.03987121582031,253.97959899902344,0.999995231628418
9046,434.8458557128906,99.19348907470703,1.0,117.02908325195312,251.4089813232422,0.9999860525131226
9047,434.720947265625,99.28614044189453,1.0,116.62151336669922,251.68441772460938,0.9999892711639404
9048,434.78631591796875,99.14497375488281,1.0,117.7033462524414,251.3006591796875,0.9999500513076782
9049,434.9490661621094,98.99994659423828,1.0,118.9565658569336,252.09945678710938,0.9997686147689819
9050,435.2133483886719,99.02898406982422,1.0,255.64590454101562,209.23509216308594,0.999720573425293
9051,434.74310302734375,98.45059204101562,1.0,258.0605163574219,210.09925842285156,0.9999762773513794
9052,434.0627746582031,98.8111801147461,1.0,259.6405029296875,211.49461364746094,0.9999926090240479
9053,434.1301574707031,99.00089263916016,1.0,258.8373718261719,213.98477172851562,0.999763011932373
9054,434.5654296875,98.81432342529297,1.0,123.47364807128906,259.238525390625,0.999535322189331
9055,434.75091552734375,99.13919830322266,1.0,253.8607940673828,214.08091735839844,0.999972939491272
9056,434.67431640625,98.98441314697266,1.0,251.208251953125,212.15721130371094,0.9997975826263428
9057,435.0780334472656,98.9287109375,1.0,124.69374084472656,266.8092956542969,0.9996590614318848
9058,435.1676940917969,98.61366271972656,1.0,243.71017456054688,209.20445251464844,0.9999909400939941
9059,435.17791748046875,99.34072875976562,1.0,239.97833251953125,207.55844116210938,0.9999316930770874
9060,434.9184875488281,99.33235168457031,1.0,129.40809631347656,268.745849609375,0.9993972778320312
9061,434.6866149902344,99.00601959228516,1.0,237.27232360839844,196.92489624023438,0.9999940395355225
9062,434.7973937988281,98.76300811767578,1.0,238.7213592529297,194.77365112304688,0.9999849796295166
9063,434.9167785644531,98.85352325439453,1.0,241.63455200195312,195.70980834960938,0.9999961853027344
9064,434.65606689453125,98.86194610595703,1.0,243.48382568359375,198.817138671875,0.9999899864196777
9065,434.5550231933594,99.14002227783203,1.0,246.84027099609375,199.80186462402344,0.9999768137931824
9066,435.16961669921875,99.18804931640625,1.0,247.65721130371094,201.430908203125,0.9999796152114868
9067,435.34722900390625,99.51161193847656,1.0,248.00933837890625,202.88092041015625,0.9999371767044067
9068,435.0061950683594,98.38459777832031,1.0,123.09034729003906,255.1857147216797,0.9996785521507263
9069,434.8872375488281,98.87464904785156,1.0,250.3116912841797,209.9032440185547,0.9999572038650513
9070,434.581787109375,98.65286254882812,1.0,251.6114959716797,210.64129638671875,0.9999717473983765
9071,435.12457275390625,99.12836456298828,1.0,251.79940795898438,213.86122131347656,0.9999446868896484
9072,435.3336181640625,99.20853424072266,1.0,252.6240234375,215.0627899169922,0.9949536919593811
9073,434.57171630859375,98.89714050292969,1.0,123.48050689697266,259.1299133300781,0.9997333884239197
9074,434.5968017578125,99.16690063476562,1.0,121.9540786743164,261.18865966796875,0.9997187852859497
9075,434.352783203125,99.13825225830078,1.0,246.19912719726562,221.29727172851562,0.9998902082443237
9076,434.05279541015625,99.01094055175781,1.0,243.2869415283203,225.25848388671875,0.9991919994354248
9077,433.27947998046875,98.3836898803711,1.0,116.41413879394531,258.2640075683594,0.999121904373169
9078,434.1653137207031,97.90483093261719,1.0,411.0810241699219,99.66271209716797,1.0
9079,434.459228515625,98.38043212890625,1.0,413.48638916015625,97.09152221679688,1.0
9080,434.6201171875,98.59188079833984,1.0,412.14306640625,94.97566986083984,0.9999953508377075
9081,434.346923828125,98.36275482177734,1.0,115.0434341430664,262.6929626464844,0.9997912645339966
9082,434.4532470703125,98.49278259277344,1.0,116.12295532226562,265.1287841796875,0.9990440607070923
9083,434.6334533691406,98.99608612060547,1.0,243.6278533935547,220.4546356201172,0.9995620846748352
9084,434.8846435546875,98.7236328125,1.0,242.65032958984375,216.4374237060547,0.9994624853134155
9085,434.51422119140625,98.81409454345703,1.0,240.48724365234375,211.32427978515625,0.9999537467956543
9086,434.8304748535156,98.86815643310547,1.0,241.1634521484375,204.40402221679688,0.9997621774673462
9087,434.6638488769531,98.99839782714844,1.0,125.40956115722656,263.7784729003906,0.9999407529830933
9088,435.04620361328125,99.3411865234375,1.0,124.14897918701172,259.6198425292969,0.9999901652336121
9089,434.8995666503906,98.9678726196289,1.0,241.30810546875,197.9959716796875,0.9999809265136719
9090,435.0502624511719,99.2838363647461,1.0,245.6427001953125,199.32423400878906,0.9999392032623291
9091,435.0677490234375,99.18136596679688,1.0,246.26150512695312,200.57554626464844,0.9999818801879883
9092,434.9960021972656,99.05064392089844,1.0,245.9038543701172,203.05445861816406,0.9999871253967285
9093,435.5018005371094,99.29837799072266,1.0,119.3475570678711,254.42124938964844,0.9999537467956543
9094,435.86468505859375,99.49320983886719,1.0,119.74742126464844,253.9282684326172,0.9999364614486694
9095,435.995849609375,99.57743835449219,1.0,119.63726806640625,255.21681213378906,0.9999737739562988
9096,436.0290832519531,99.1868667602539,1.0,119.7723617553711,255.33888244628906,0.9999819993972778
9097,435.9021301269531,99.21062469482422,1.0,120.17205810546875,256.11749267578125,0.99994957447052
9098,434.8258972167969,99.21928405761719,1.0,252.3252410888672,213.17239379882812,0.9994641542434692
9099,433.91058349609375,99.64151000976562,1.0,122.62879180908203,256.6112060546875,0.9997475147247314
9100,434.34185791015625,98.98323059082031,1.0,123.34818267822266,256.32135009765625,0.9997072219848633
9101,434.5968017578125,99.00354766845703,1.0,124.22539520263672,256.4275207519531,0.9991287589073181
9102,434.56280517578125,98.77854919433594,1.0,124.5166244506836,257.7301940917969,0.9996116161346436
9103,434.53985595703125,98.62067413330078,1.0,124.17806243896484,259.8822021484375,0.9997943639755249
9104,434.6866760253906,98.89190673828125,1.0,123.28632354736328,263.4885559082031,0.999769926071167
9105,434.758056640625,99.08969116210938,1.0,242.75901794433594,212.09735107421875,0.999974250793457
9106,434.62762451171875,99.11460876464844,1.0,240.6374053955078,210.03468322753906,0.9998193979263306
9107,434.77618408203125,98.97193908691406,1.0,238.46115112304688,208.11195373535156,0.9997298717498779
9108,434.61480712890625,99.11837768554688,1.0,124.74532318115234,267.97454833984375,0.9998834133148193
9109,434.75762939453125,99.34906005859375,1.0,237.51388549804688,197.59893798828125,0.9999963045120239
9110,434.9023742675781,99.32162475585938,1.0,238.19631958007812,194.21975708007812,0.999995231628418
9111,434.9806213378906,99.39143371582031,1.0,239.72625732421875,193.3341522216797,0.9999735355377197
9112,434.84771728515625,99.41316986083984,1.0,240.79977416992188,194.4097137451172,0.9999830722808838
9113,434.7601013183594,99.15624237060547,1.0,242.47857666015625,195.56277465820312,0.9999992251396179
9114,434.97174072265625,99.22502899169922,1.0,242.81478881835938,196.31460571289062,0.9999995231628418
9115,434.9588623046875,99.04164123535156,1.0,244.1947784423828,199.35789489746094,0.9999927282333374
9116,434.78155517578125,98.91365814208984,1.0,245.34764099121094,199.3823699951172,0.9999878406524658
9117,434.5423583984375,98.72222900390625,1.0,246.15103149414062,199.8037109375,0.9999611377716064
9118,434.5329284667969,98.75139617919922,1.0,246.17189025878906,201.04214477539062,0.999993622303009
9119,434.561279296875,98.74532318115234,1.0,246.98875427246094,201.43875122070312,0.9999905824661255
9120,434.5986022949219,98.86579132080078,1.0,247.398681640625,201.8597412109375,0.9999047517776489
9121,434.5130615234375,99.28770446777344,1.0,123.18022155761719,253.07485961914062,0.9999554753303528
9122,434.30108642578125,98.66632843017578,1.0,126.56424713134766,252.7838592529297,0.9999213218688965
9123,434.377685546875,98.67234802246094,1.0,261.5491027832031,205.6804962158203,0.999965488910675
9124,434.5083312988281,98.62593841552734,1.0,262.5727233886719,208.60528564453125,0.9989987015724182
9125,434.6625671386719,98.39140319824219,1.0,129.8140411376953,253.62059020996094,0.999579668045044
9126,434.3282470703125,98.33147430419922,1.0,128.9438934326172,254.89566040039062,0.999900221824646
9127,434.6816711425781,98.8218765258789,1.0,128.66587829589844,257.10601806640625,0.9993264675140381
9128,434.82525634765625,99.03988647460938,1.0,127.66393280029297,259.7700500488281,0.9998847842216492
9129,434.3315734863281,98.81010437011719,1.0,125.79544830322266,262.816162109375,0.9998577833175659
9130,434.85784912109375,98.86360168457031,1.0,243.85792541503906,209.46595764160156,0.9999942779541016
9131,434.5531005859375,98.97224426269531,1.0,125.10367584228516,267.487548828125,0.9999645948410034
9132,434.1404724121094,98.95123291015625,1.0,125.36186218261719,267.8921203613281,0.9999721050262451
9133,434.14178466796875,99.11434936523438,1.0,236.09849548339844,197.3941650390625,0.9999986886978149
9134,434.13690185546875,99.10218811035156,1.0,235.6480255126953,191.9886474609375,0.9999762773513794
9135,434.6547546386719,98.90045166015625,1.0,236.83340454101562,189.58197021484375,0.999981164932251
9136,434.7720031738281,98.93081665039062,1.0,239.34317016601562,189.101318359375,0.9999580383300781
9137,434.6517028808594,98.6843490600586,1.0,241.93629455566406,190.12669372558594,0.9999954104423523
9138,434.65802001953125,99.56990814208984,1.0,244.1477508544922,191.74151611328125,0.999995231628418
9139,434.9374694824219,98.72259521484375,1.0,246.02157592773438,192.81939697265625,0.999994695186615
9140,434.9759826660156,98.89250183105469,1.0,246.850341796875,194.7334747314453,0.9999947547912598
9141,434.8475036621094,98.9070816040039,1.0,247.8008575439453,198.2521209716797,0.9999680519104004
9142,434.79736328125,98.84624481201172,1.0,249.14601135253906,198.56935119628906,0.9999025464057922
9143,434.8014221191406,98.8668441772461,1.0,249.6373291015625,199.7342529296875,0.999910831451416
9144,434.83489990234375,98.70323181152344,1.0,121.46803283691406,249.14309692382812,0.9998242259025574
9145,434.8153381347656,98.93708801269531,1.0,121.22444915771484,247.8397216796875,0.9998573064804077
9146,434.74169921875,98.84512329101562,1.0,121.64379119873047,247.89300537109375,0.9998979568481445
9147,434.5437927246094,98.84969329833984,1.0,122.96564483642578,247.6691131591797,0.9998915195465088
9148,434.3975830078125,98.8019027709961,1.0,126.83787536621094,246.53375244140625,0.9960552453994751
9149,434.2564697265625,98.67630004882812,1.0,258.098388671875,201.48374938964844,0.9999688863754272
9150,434.4109191894531,98.65235137939453,1.0,260.3674621582031,203.96730041503906,0.9999637007713318
9151,434.390625,99.2401351928711,1.0,260.6466369628906,207.86288452148438,0.9999371767044067
9152,434.5392150878906,99.20313262939453,1.0,260.6388244628906,208.79034423828125,0.9997904300689697
9153,434.52581787109375,98.41630554199219,1.0,258.67962646484375,210.3536834716797,0.9998230934143066
9154,434.58807373046875,99.11161804199219,1.0,257.711669921875,210.72865295410156,0.99985271692276
9155,434.23876953125,99.13628387451172,1.0,125.55318450927734,256.906982421875,0.9999758005142212
9156,434.59478759765625,98.4036636352539,1.0,125.3538818359375,259.59222412109375,0.999987006187439
9157,434.185302734375,98.93024444580078,1.0,125.19122314453125,260.7229309082031,0.9999946355819702
9158,434.3630065917969,98.67377471923828,1.0,124.42525482177734,262.6829833984375,0.9999608993530273
9159,434.15118408203125,98.88832092285156,1.0,125.27874755859375,264.0878601074219,0.9998035430908203
9160,434.1388854980469,98.99603271484375,1.0,236.45924377441406,197.83888244628906,0.9999980330467224
9161,434.1206970214844,98.97421264648438,1.0,235.2645263671875,193.92234802246094,0.9999971985816956
9162,434.1712951660156,99.00049591064453,1.0,128.4965057373047,260.96527099609375,0.9999694228172302
9163,434.41851806640625,98.79427337646484,1.0,128.25466918945312,259.1647033691406,0.9999546408653259
9164,434.35113525390625,98.75774383544922,1.0,239.0525360107422,189.4574737548828,0.9999680519104004
9165,434.3985595703125,98.8199462890625,1.0,241.8030242919922,190.4033203125,0.9999939203262329
9166,434.56793212890625,98.96416473388672,1.0,243.00367736816406,191.27371215820312,0.9999983310699463
9167,434.5874328613281,98.87267303466797,1.0,243.34510803222656,191.76266479492188,0.9999982714653015
9168,434.6927185058594,98.78178405761719,1.0,244.7447052001953,192.73670959472656,0.9999982118606567
9169,434.6963806152344,98.78262329101562,1.0,245.23324584960938,193.17849731445312,0.9999984502792358
9170,434.7817687988281,98.93182373046875,1.0,245.26393127441406,193.948486328125,0.999998927116394
9171,434.8736877441406,98.95619201660156,1.0,245.06687927246094,194.70697021484375,0.9999988079071045
9172,434.83062744140625,98.80545806884766,1.0,245.32688903808594,194.30088806152344,0.9999988079071045
9173,434.7084655761719,98.88143157958984,1.0,244.63467407226562,196.11627197265625,0.9999991655349731
9174,434.6571044921875,98.8306884765625,1.0,245.31532287597656,196.31277465820312,0.9999984502792358
9175,434.6067199707031,98.76012420654297,1.0,245.37332153320312,196.49440002441406,0.9999978542327881
9176,434.3806457519531,98.71305847167969,1.0,244.9277801513672,198.11082458496094,0.9999970197677612
9177,434.3700256347656,98.68913269042969,1.0,245.0533447265625,198.54180908203125,0.9999953508377075
9178,434.342529296875,98.78070068359375,1.0,244.8486328125,198.6457977294922,0.9999943971633911
9179,434.2043762207031,98.84355926513672,1.0,244.3048553466797,198.8692169189453,0.9999890923500061
9180,434.0718688964844,98.92221069335938,1.0,244.10523986816406,199.23805236816406,0.9999847412109375
9181,434.0145568847656,98.88331604003906,1.0,243.95458984375,199.30511474609375,0.999984085559845
9182,434.0390930175781,98.82012939453125,1.0,243.67152404785156,199.42739868164062,0.99997878074646
9183,433.9817199707031,98.86511993408203,1.0,243.60716247558594,199.5587921142578,0.9999644756317139
9184,434.0490417480469,98.8128890991211,1.0,243.76837158203125,199.4039764404297,0.9999585151672363
9185,433.9788818359375,98.9693603515625,1.0,243.44451904296875,199.3597412109375,0.9999533295631409
9186,434.1543273925781,98.92666625976562,1.0,243.55043029785156,199.0523681640625,0.999929666519165
9187,434.3126525878906,98.8289794921875,1.0,124.226318359375,258.009765625,0.9998995065689087
9188,434.4101867675781,98.7861328125,1.0,243.51361083984375,198.97633361816406,0.9998785257339478
9189,434.41357421875,98.77079010009766,1.0,124.30338287353516,257.68389892578125,0.9998503923416138
9190,434.4386291503906,98.8237533569336,1.0,124.23762512207031,257.3890686035156,0.9997873902320862
9191,434.4355773925781,98.80197143554688,1.0,124.24687957763672,257.2209777832031,0.9997609853744507
9192,434.5115051269531,98.81591796875,1.0,124.40462493896484,257.32513427734375,0.9998189210891724
9193,434.5396423339844,98.80965423583984,1.0,124.58556365966797,257.50628662109375,0.9998234510421753
9194,434.6106872558594,98.83114624023438,1.0,124.41796112060547,257.54425048828125,0.999817967414856
9195,434.55029296875,98.85066986083984,1.0,124.74054718017578,257.68218994140625,0.9998341798782349
9196,434.5466003417969,98.85044860839844,1.0,124.85604858398438,257.77069091796875,0.9998946189880371
9197,434.5540771484375,98.819091796875,1.0,124.96692657470703,258.0052795410156,0.9999474287033081
9198,434.5292663574219,98.7257080078125,1.0,125.57640075683594,258.3171691894531,0.9998795390129089
9199,434.5311279296875,98.72245025634766,1.0,125.8325424194336,258.51190185546875,0.9998098611831665
9200,434.5263671875,98.7491226196289,1.0,125.83858489990234,258.6018981933594,0.9998216032981873
9201,434.541748046875,98.7806396484375,1.0,125.6361312866211,258.6345520019531,0.9999052882194519
9202,434.6019592285156,98.8493881225586,1.0,125.4341049194336,258.604736328125,0.9999240636825562
9203,434.6685791015625,98.92512512207031,1.0,125.32727813720703,258.59918212890625,0.9999332427978516
9204,434.68408203125,98.91314697265625,1.0,125.07952880859375,258.57147216796875,0.9999496936798096
9205,434.7355041503906,98.91838836669922,1.0,125.04353332519531,258.5255432128906,0.9999374151229858
9206,434.7504577636719,98.9129638671875,1.0,125.00354766845703,258.5403137207031,0.9999252557754517
9207,434.7564392089844,98.99871826171875,1.0,124.80219268798828,258.5675964355469,0.9999425411224365
9208,434.818115234375,99.07987976074219,1.0,124.8397445678711,258.54937744140625,0.9999228715896606
9209,434.85491943359375,99.13530731201172,1.0,124.89861297607422,258.5880432128906,0.9999271631240845
9210,434.84539794921875,99.10832977294922,1.0,125.05279541015625,258.5698547363281,0.9999163746833801
9211,434.8111572265625,99.16996002197266,1.0,125.11881256103516,258.5943908691406,0.9998914003372192
9212,434.8527526855469,99.22190856933594,1.0,125.14095306396484,258.49749755859375,0.9998978972434998
9213,434.925537109375,99.29035949707031,1.0,125.15056610107422,258.5792541503906,0.9999071359634399
9214,434.9178771972656,99.2751235961914,1.0,125.23709106445312,258.61956787109375,0.9999157190322876
9215,434.84869384765625,99.19941711425781,1.0,125.41952514648438,258.9222412109375,0.999915599822998
9216,434.937744140625,99.2225341796875,1.0,125.39060974121094,259.2537841796875,0.9999297857284546
9217,434.85504150390625,99.09104919433594,1.0,125.3093490600586,259.0177917480469,0.9999384880065918
9218,434.85302734375,99.10540008544922,1.0,125.43878936767578,258.8130187988281,0.9998979568481445
9219,434.798583984375,99.11972045898438,1.0,125.39273834228516,258.91119384765625,0.9999072551727295
9220,434.7479553222656,99.09100341796875,1.0,125.54315185546875,258.9364929199219,0.999897301197052
9221,434.63873291015625,99.08927917480469,1.0,125.55327606201172,259.0631103515625,0.9998944997787476
9222,434.6988525390625,99.07405090332031,1.0,126.00589752197266,259.3595275878906,0.9997470378875732
9223,434.7108154296875,99.04045104980469,1.0,125.83088684082031,259.5541076660156,0.9995959997177124
9224,434.70947265625,99.05984497070312,1.0,125.81475067138672,259.59271240234375,0.9997004270553589
9225,434.7302551269531,99.05630493164062,1.0,125.86804962158203,259.34283447265625,0.9998009204864502
9226,434.7342834472656,99.07521057128906,1.0,125.8070068359375,259.2816162109375,0.9996891617774963
9227,434.640869140625,99.14545440673828,1.0,125.47268676757812,259.42572021484375,0.9997936487197876
9228,434.6602783203125,99.19316864013672,1.0,125.41622924804688,259.481201171875,0.9998126029968262
9229,434.6280212402344,99.20410919189453,1.0,125.39013671875,259.1833801269531,0.9997906684875488
9230,434.6698913574219,99.22735595703125,1.0,125.0506591796875,259.0863342285156,0.9998151063919067
9231,434.630615234375,99.23286437988281,1.0,124.69495391845703,258.9864196777344,0.9999096393585205
9232,434.4321594238281,99.16464233398438,1.0,124.31160736083984,259.0218505859375,0.9999415278434753
9233,434.39385986328125,99.15886688232422,1.0,124.40779113769531,258.7440185546875,0.9999077320098877
9234,434.4915771484375,99.0787582397461,1.0,124.53678131103516,258.75274658203125,0.999868631362915
9235,434.44378662109375,99.04776000976562,1.0,124.67223358154297,258.73455810546875,0.999880313873291
9236,434.46282958984375,99.15969848632812,1.0,124.89422607421875,258.6138916015625,0.9998366832733154
9237,434.4974365234375,99.1998062133789,1.0,125.08905029296875,258.71240234375,0.9998387694358826
9238,434.4988098144531,99.2176742553711,1.0,124.97528839111328,259.46673583984375,0.9997376203536987
9239,434.49835205078125,99.2420425415039,1.0,125.03185272216797,259.9876708984375,0.9997329711914062
9240,434.4655456542969,99.22647857666016,1.0,124.71430206298828,261.0439758300781,0.9998451471328735
9241,434.44512939453125,99.2554931640625,1.0,124.35366821289062,261.8580017089844,0.9998323917388916
9242,434.4532775878906,99.24576568603516,1.0,124.07396697998047,261.9254455566406,0.9996755123138428
9243,434.43011474609375,99.24537658691406,1.0,124.21142578125,261.65155029296875,0.9997060298919678
9244,434.5085144042969,99.30985260009766,1.0,124.11585998535156,260.813720703125,0.9998562335968018
9245,434.617431640625,99.29893493652344,1.0,124.33229064941406,259.37115478515625,0.9995120763778687
9246,434.5933532714844,99.15424346923828,1.0,123.8524169921875,259.26885986328125,0.9996727705001831
9247,434.624755859375,99.01624298095703,1.0,123.67312622070312,259.2027893066406,0.9996834993362427
9248,434.5826721191406,98.9937973022461,1.0,123.60353088378906,259.12060546875,0.9996863007545471
9249,434.6739501953125,99.02547454833984,1.0,122.87660217285156,259.2336120605469,0.9998872876167297
9250,434.6532897949219,99.17147827148438,1.0,240.3653106689453,199.5207977294922,0.9945669174194336
9251,434.55389404296875,99.11650848388672,1.0,121.33907318115234,257.6296081542969,0.9955825209617615
9252,434.4235534667969,99.23413848876953,1.0,119.85279083251953,257.01434326171875,0.9927273392677307
9253,434.2695007324219,99.40970611572266,1.0,240.4956512451172,201.2744903564453,0.9990761876106262
9254,434.335205078125,99.41122436523438,1.0,241.44187927246094,201.9183349609375,0.9994441270828247
9255,434.5148620605469,98.99910736083984,1.0,242.3626708984375,202.88461303710938,0.9999316334724426
9256,434.2966613769531,98.93592834472656,1.0,244.79786682128906,204.0303955078125,0.9999382495880127
9257,434.3288879394531,98.95472717285156,1.0,247.57057189941406,205.5220947265625,0.9990895390510559
9258,434.36346435546875,99.07891845703125,1.0,249.91639709472656,208.17861938476562,0.9993757009506226
9259,434.3119812011719,99.01705169677734,1.0,250.3098907470703,209.49476623535156,0.9999135732650757
9260,434.33660888671875,99.12972259521484,1.0,250.3214874267578,209.8349609375,0.9998142719268799
9261,434.00433349609375,98.93893432617188,1.0,122.77073669433594,259.1736145019531,0.9995617866516113
9262,434.0481262207031,98.71661376953125,1.0,123.08953857421875,262.4086608886719,0.9996733665466309
9263,434.2958068847656,98.85641479492188,1.0,245.26451110839844,207.09103393554688,0.9999854564666748
9264,434.3692321777344,98.74471282958984,1.0,241.89141845703125,203.78778076171875,0.9999822974205017
9265,434.4652404785156,98.87786865234375,1.0,124.8609619140625,268.413818359375,0.9999765157699585
9266,434.4515686035156,99.01901245117188,1.0,240.69496154785156,198.46669006347656,0.9999011754989624
9267,434.4241638183594,99.02801513671875,1.0,240.85813903808594,196.1246337890625,0.9999815821647644
9268,434.4808654785156,99.07432556152344,1.0,240.4942169189453,195.4665069580078,0.999988317489624
9269,434.6651611328125,98.99685668945312,1.0,241.0481719970703,195.92904663085938,0.9999957084655762
9270,434.7928161621094,99.11962127685547,1.0,241.6715545654297,198.5774688720703,0.9999970197677612
9271,435.2041931152344,99.22795104980469,1.0,243.69168090820312,199.81533813476562,0.9999845027923584
9272,435.4189147949219,99.23628997802734,1.0,245.42117309570312,201.65176391601562,0.9999985098838806
9273,434.5401306152344,98.95623779296875,1.0,246.3546600341797,207.82655334472656,0.9999898672103882
9274,434.4021301269531,98.89424896240234,1.0,247.2997283935547,210.8425750732422,0.9999841451644897
9275,434.2901611328125,98.82701873779297,1.0,249.4727783203125,214.9025421142578,0.9999469518661499
9276,434.44757080078125,98.9085922241211,1.0,246.0293426513672,223.39834594726562,0.999984085559845
9277,434.5807800292969,98.9262466430664,1.0,115.93579864501953,270.39984130859375,0.9999542236328125
9278,434.28314208984375,98.70516967773438,1.0,406.0628662109375,120.84246063232422,0.9999996423721313
9279,437.20098876953125,97.2030258178711,0.41649743914604187,423.66455078125,140.05374145507812,0.9999999403953552
9280,433.9434509277344,159.76327514648438,0.00021848082542419434,443.1615905761719,157.9922637939453,0.9999998211860657
9281,433.14892578125,175.1352081298828,0.0003076493740081787,444.8136291503906,176.88552856445312,1.0
9282,439.32421875,181.27053833007812,0.0002199411392211914,445.05975341796875,173.80245971679688,0.9999999403953552
9283,438.6173400878906,165.84288024902344,0.00021344423294067383,445.4300537109375,161.50479125976562,1.0
9284,432.2712707519531,143.8371124267578,0.00028955936431884766,443.57818603515625,145.65919494628906,1.0
9285,435.7387390136719,139.62939453125,0.0005090832710266113,438.5543212890625,129.82748413085938,1.0
9286,413.6617431640625,111.8666763305664,0.00026550889015197754,428.6759033203125,110.4922866821289,0.9999997615814209
9287,434.9198913574219,99.88314056396484,1.0,419.919677734375,95.58279418945312,0.9999958872795105
9288,434.73065185546875,98.45089721679688,1.0,394.4642028808594,86.23710632324219,0.9987122416496277
9289,434.94989013671875,98.83473205566406,1.0,122.63273620605469,272.6293640136719,0.9904481768608093
9290,434.76611328125,98.62825012207031,1.0,124.27481842041016,273.9656677246094,0.9987868070602417
9291,435.1299743652344,98.94244384765625,1.0,243.86947631835938,220.18116760253906,0.999958336353302
9292,434.9606628417969,98.93341827392578,1.0,244.04298400878906,211.63079833984375,0.9999986886978149
9293,435.00982666015625,98.65900421142578,1.0,241.97947692871094,208.3626708984375,0.999976396560669
9294,434.84600830078125,98.81513214111328,1.0,128.3806610107422,261.8485412597656,0.9999402165412903
9295,434.8512268066406,98.64088439941406,1.0,127.05602264404297,259.0387268066406,0.9998959898948669
9296,434.8719177246094,98.9993896484375,1.0,125.45498657226562,259.3227844238281,0.9999600648880005
9297,434.60601806640625,98.98338317871094,1.0,124.29994201660156,259.44427490234375,0.9998907446861267
9298,434.3218078613281,99.460205078125,1.0,232.71446228027344,218.0018768310547,0.9999581575393677
9299,434.425537109375,99.07051849365234,1.0,227.99554443359375,224.26513671875,0.998913586139679
9300,434.4412841796875,99.14457702636719,1.0,224.6220703125,226.64234924316406,0.998989462852478
9301,434.5338439941406,99.41645812988281,1.0,224.61767578125,226.3884735107422,0.9977885484695435
9302,434.59893798828125,99.40147399902344,1.0,224.70140075683594,226.63722229003906,0.9967997074127197
9303,434.64642333984375,99.40630340576172,1.0,225.85159301757812,226.6812286376953,0.9962435960769653
9304,434.6034240722656,99.39018249511719,1.0,228.79383850097656,226.0865020751953,0.9971979260444641
9305,434.679443359375,99.47349548339844,1.0,229.33157348632812,225.13690185546875,0.993950605392456
9306,434.5492858886719,99.3221206665039,1.0,230.69039916992188,224.5596160888672,0.9979044198989868
9307,434.4577941894531,99.29511260986328,1.0,231.1842803955078,224.7781982421875,0.9786752462387085
9308,434.5141906738281,99.04656982421875,1.0,123.27308654785156,269.23382568359375,0.9393998384475708
9309,434.7197570800781,99.05193328857422,1.0,123.4671630859375,268.0782470703125,0.8977483510971069
9310,434.63555908203125,99.18079376220703,1.0,122.8065414428711,266.3404846191406,0.9922206401824951
9311,434.7063903808594,99.20824432373047,1.0,240.40440368652344,224.26597595214844,0.9958922863006592
9312,434.712158203125,99.2604751586914,1.0,123.05856323242188,264.4391784667969,0.9952062368392944
9313,434.4277038574219,99.15225219726562,1.0,241.277099609375,222.1332244873047,0.9966917037963867
9314,434.3660583496094,99.00971221923828,1.0,241.44442749023438,220.7877960205078,0.9966679811477661
9315,434.2897644042969,98.68943786621094,1.0,123.57939147949219,267.5794982910156,0.9996297359466553
9316,434.3746643066406,98.89097595214844,1.0,123.7923583984375,269.9752197265625,0.9999252557754517
9317,434.44305419921875,98.68963623046875,1.0,124.12422180175781,271.7835998535156,0.9998410940170288
