scorer,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000
bodyparts,Sprout,Sprout,Sprout,TongueTip,TongueTip,TongueTip
coords,x,y,likelihood,x,y,likelihood
12094,345.28204345703125,122.510498046875,1.0,351.30426025390625,128.95851135253906,1.1295080184936523e-05
12095,345.3033447265625,122.4171371459961,1.0,351.34600830078125,128.94346618652344,1.0371208190917969e-05
12096,345.3234558105469,122.46809387207031,1.0,351.0317077636719,128.95553588867188,1.3738870620727539e-05
12097,345.2745056152344,122.48828125,1.0,351.1532287597656,128.93336486816406,9.894371032714844e-06
12098,345.35919189453125,122.31057739257812,1.0,350.955078125,128.81680297851562,1.4156103134155273e-05
12099,345.31182861328125,122.53170013427734,1.0,351.4662170410156,129.14202880859375,1.0967254638671875e-05
12100,345.0784606933594,122.98900604248047,1.0,349.77752685546875,162.27691650390625,0.00014951825141906738
12101,344.3067626953125,122.37439727783203,1.0,339.5721740722656,133.2489471435547,0.9999989867210388
12102,341.8042297363281,129.84213256835938,3.4749507904052734e-05,328.5589294433594,132.99452209472656,1.0
12103,341.3431091308594,125.94139099121094,0.00054207444190979,332.7120056152344,134.39564514160156,1.0
12104,345.79364013671875,122.82176208496094,9.766221046447754e-05,334.5736083984375,128.62843322753906,1.0
12105,348.6791076660156,133.8726806640625,8.33272933959961e-05,339.01055908203125,125.97370147705078,1.0
12106,347.98333740234375,121.88468933105469,0.0002613067626953125,339.87060546875,122.0125732421875,1.0
12107,347.8438720703125,122.20919799804688,5.379319190979004e-05,343.13995361328125,122.31331634521484,1.0
12108,354.7671203613281,115.44609069824219,1.7404556274414062e-05,348.63623046875,121.05409240722656,1.0
12109,349.562255859375,124.66918182373047,3.421306610107422e-05,349.91619873046875,127.45731353759766,1.0
12110,345.02740478515625,122.84953308105469,1.0,352.9944152832031,133.59828186035156,1.0
12111,345.2203063964844,122.53819274902344,1.0,349.81646728515625,134.2598114013672,0.023786813020706177
12112,345.4202880859375,121.91034698486328,1.0,350.7443542480469,129.67794799804688,3.0338764190673828e-05
12113,345.5586242675781,122.09745025634766,1.0,356.5940246582031,134.5807342529297,9.334087371826172e-05
12114,345.01202392578125,122.40496826171875,1.0,351.59515380859375,129.19192504882812,9.08970832824707e-06
12115,344.87744140625,122.34880828857422,1.0,351.8822937011719,129.14540100097656,5.602836608886719e-06
12116,344.9416198730469,122.34580993652344,1.0,351.31793212890625,129.166748046875,8.285045623779297e-06
12117,344.8194274902344,122.6146011352539,1.0,351.5556945800781,129.2239227294922,8.314847946166992e-06
12118,344.8822021484375,122.70890045166016,1.0,364.715087890625,148.6703643798828,0.0002586245536804199
12119,344.91778564453125,122.66339111328125,1.0,351.9055480957031,129.18161010742188,7.867813110351562e-06
12120,344.9722595214844,122.71598815917969,1.0,351.1678161621094,129.15040588378906,8.732080459594727e-06
12121,345.2192687988281,122.8348388671875,1.0,351.1294250488281,129.2185821533203,9.357929229736328e-06
12122,345.0890197753906,122.88218688964844,1.0,351.60357666015625,129.35629272460938,7.4803829193115234e-06
12123,345.2173767089844,123.0560073852539,1.0,351.78009033203125,129.4772186279297,6.794929504394531e-06
12124,345.308837890625,122.87596130371094,1.0,350.5881042480469,133.36648559570312,7.456541061401367e-05
12125,343.7384948730469,120.20387268066406,0.994074821472168,354.05010986328125,132.1756134033203,1.0
12126,361.44677734375,123.0081558227539,7.861852645874023e-05,351.0128173828125,123.89593505859375,1.0
12127,362.0657958984375,127.52288818359375,3.9458274841308594e-05,352.5046691894531,126.65032196044922,1.0
12128,361.3568115234375,123.56243896484375,2.104043960571289e-05,351.35748291015625,124.88671875,1.0
12129,362.0420837402344,122.08003234863281,0.00010275840759277344,353.9414367675781,120.74303436279297,1.0
12130,361.90496826171875,122.77197265625,1.7821788787841797e-05,351.4129943847656,123.79595947265625,1.0
12131,348.37567138671875,120.98489379882812,1.3530254364013672e-05,346.22357177734375,119.8512191772461,1.0
12132,349.6651306152344,123.73560333251953,2.372264862060547e-05,349.2713928222656,125.94567108154297,1.0
12133,344.5688781738281,121.28109741210938,0.999999463558197,352.442138671875,130.69900512695312,1.0
12134,346.113037109375,122.9947280883789,1.0,344.38739013671875,133.2842559814453,0.02970188856124878
12135,345.8035888671875,122.3448486328125,1.0,355.1409606933594,134.2299346923828,4.9948692321777344e-05
12136,345.6918029785156,122.42463684082031,1.0,350.8494873046875,133.56410217285156,7.30752944946289e-05
12137,345.4878845214844,122.12157440185547,1.0,352.2317810058594,129.13006591796875,6.377696990966797e-06
12138,345.3016662597656,122.29902648925781,1.0,352.5375061035156,129.2242889404297,4.380941390991211e-06
12139,345.40570068359375,122.2968978881836,1.0,364.8614196777344,144.9687042236328,0.014146119356155396
12140,345.405029296875,122.69664001464844,1.0,364.6407165527344,144.23245239257812,0.007496565580368042
12141,345.35205078125,122.201416015625,1.0,351.7365417480469,128.8577880859375,8.314847946166992e-06
12142,345.2717590332031,122.33299255371094,1.0,351.3587646484375,128.8192138671875,1.0699033737182617e-05
12143,345.4040832519531,122.36603546142578,1.0,351.757568359375,129.08872985839844,9.298324584960938e-06
12144,345.2005615234375,122.69667053222656,1.0,351.0496826171875,129.29055786132812,8.940696716308594e-06
12145,345.1425476074219,122.67237091064453,1.0,351.1601257324219,129.35073852539062,8.761882781982422e-06
12146,345.43365478515625,122.53438568115234,1.0,351.5096435546875,129.45211791992188,9.268522262573242e-06
12147,345.6788635253906,122.57782745361328,1.0,354.97332763671875,146.4652557373047,0.9999814033508301
12148,346.4645690917969,123.787353515625,0.02437308430671692,350.7919006347656,133.23114013671875,1.0
12149,348.8049621582031,124.59549713134766,0.0003453195095062256,351.5663146972656,131.86354064941406,1.0
12150,349.6165771484375,129.2937774658203,3.844499588012695e-05,348.51220703125,127.042236328125,1.0
12151,349.79864501953125,127.8603515625,3.5256147384643555e-05,349.0061340332031,125.06771850585938,1.0
12152,349.80096435546875,127.53727722167969,7.581710815429688e-05,346.9864501953125,125.15033721923828,1.0
12153,349.47686767578125,121.23760223388672,1.850724220275879e-05,346.40313720703125,120.37261199951172,1.0
12154,350.34771728515625,114.06195831298828,2.473592758178711e-05,345.930908203125,115.72481536865234,1.0
12155,350.06927490234375,114.60479736328125,3.7670135498046875e-05,343.1044921875,118.19595336914062,1.0
12156,348.7010192871094,122.73475646972656,2.73287296295166e-05,345.52166748046875,122.63968658447266,1.0
12157,349.4222412109375,124.84444427490234,0.00017538666725158691,351.7652893066406,129.6728515625,1.0
12158,346.0420227050781,122.78048706054688,1.0,354.1517639160156,136.8568878173828,0.9999971389770508
12159,345.5060729980469,121.87393188476562,1.0,351.61920166015625,129.37693786621094,1.2248754501342773e-05
12160,345.68011474609375,122.16755676269531,1.0,351.3999328613281,129.49266052246094,2.104043960571289e-05
12161,345.6405029296875,122.78418731689453,1.0,355.99017333984375,133.64718627929688,1.0848045349121094e-05
12162,345.49761962890625,122.44924926757812,1.0,365.244384765625,144.32464599609375,0.00018936395645141602
12163,345.6206359863281,122.3941879272461,1.0,364.5429382324219,143.20428466796875,0.9995880126953125
12164,345.0238037109375,122.43653106689453,1.0,356.8863830566406,135.0305633544922,6.854534149169922e-06
12165,345.34149169921875,122.5990219116211,1.0,351.67877197265625,128.9342498779297,8.58306884765625e-06
12166,345.3670959472656,122.70274353027344,1.0,351.5572204589844,128.79931640625,9.298324584960938e-06
12167,345.2913513183594,122.70767974853516,1.0,351.6041564941406,128.8731689453125,9.864568710327148e-06
12168,345.00439453125,122.69829559326172,1.0,351.3874206542969,128.7955322265625,1.1086463928222656e-05
12169,345.2108154296875,122.61193084716797,1.0,351.718994140625,128.794677734375,9.179115295410156e-06
12170,345.3213195800781,122.56244659423828,1.0,351.8792419433594,128.90382385253906,8.344650268554688e-06
12171,345.3869934082031,122.97587585449219,1.0,342.6291809082031,137.37799072265625,0.9999812245368958
12172,341.0738220214844,124.59211730957031,0.024839162826538086,330.09893798828125,131.13470458984375,1.0
12173,340.25262451171875,123.7735595703125,0.007280617952346802,323.7756652832031,129.5131378173828,1.0
12174,334.6893615722656,129.70013427734375,2.4437904357910156e-05,327.16546630859375,130.19146728515625,1.0
12175,345.6634216308594,120.60883331298828,3.975629806518555e-05,331.5789794921875,121.18029022216797,1.0
12176,345.9554138183594,121.09719848632812,2.3186206817626953e-05,334.0023193359375,120.77911376953125,1.0
12177,346.579345703125,122.15000915527344,9.939074516296387e-05,339.2640075683594,121.71227264404297,1.0
12178,348.7243957519531,121.49857330322266,3.466010093688965e-05,344.68109130859375,120.34722900390625,1.0
12179,348.4478759765625,109.49203491210938,3.075599670410156e-05,345.913818359375,115.61184692382812,1.0
12180,349.1241760253906,122.37864685058594,1.7642974853515625e-05,346.3603820800781,121.56942749023438,1.0
12181,349.0279235839844,121.54682922363281,4.4792890548706055e-05,351.8914489746094,125.82795715332031,1.0
12182,345.1330261230469,121.31401824951172,1.0,354.13616943359375,131.50636291503906,1.0
12183,345.8492126464844,122.33940124511719,1.0,348.7112731933594,134.05795288085938,0.9982784986495972
12184,345.4187316894531,122.26510620117188,1.0,344.05767822265625,131.62966918945312,2.8759241104125977e-05
12185,345.4549865722656,122.02297973632812,1.0,351.4515686035156,129.5348663330078,1.6629695892333984e-05
12186,345.0760192871094,122.13240814208984,1.0,351.7292175292969,129.1909637451172,9.685754776000977e-06
12187,345.57861328125,122.24210357666016,1.0,351.8631896972656,128.96153259277344,7.718801498413086e-06
12188,345.52459716796875,122.29906463623047,1.0,352.2088317871094,128.72747802734375,4.291534423828125e-06
12189,345.49407958984375,122.44453430175781,1.0,365.0967102050781,144.82107543945312,0.00016927719116210938
12190,345.7085266113281,122.29362487792969,1.0,384.53826904296875,455.3836975097656,6.61313533782959e-05
12191,345.7992248535156,122.13920593261719,1.0,356.90423583984375,133.7105712890625,5.185604095458984e-06
12192,345.5185852050781,122.21976470947266,1.0,351.8138122558594,128.95388793945312,5.0961971282958984e-06
12193,345.5654296875,122.45921325683594,1.0,382.678955078125,456.4663391113281,0.00034695863723754883
12194,345.37530517578125,122.42894744873047,1.0,384.9500427246094,456.44830322265625,0.0006324946880340576
12195,345.397705078125,122.55171966552734,1.0,385.879638671875,457.56390380859375,2.238154411315918e-05
12196,345.0260314941406,122.35035705566406,1.0,108.41807556152344,428.9266662597656,0.00020438432693481445
12197,345.431396484375,122.94501495361328,1.0,354.8883056640625,141.25534057617188,1.0
12198,363.10528564453125,123.53601837158203,0.00011867284774780273,367.3435974121094,128.3189239501953,1.0
12199,365.9244384765625,123.87761688232422,4.839897155761719e-05,368.3184814453125,126.50950622558594,1.0
12200,366.25299072265625,122.313720703125,1.8775463104248047e-05,366.55535888671875,123.19639587402344,1.0
12201,366.2779541015625,126.37446594238281,1.341104507446289e-05,364.68597412109375,122.2327880859375,1.0
12202,365.9189453125,121.35812377929688,1.1533498764038086e-05,364.8375549316406,122.09506225585938,0.9999998211860657
12203,364.2553405761719,121.91797637939453,3.743171691894531e-05,360.93731689453125,123.98374938964844,1.0
12204,362.77032470703125,121.85589599609375,6.470084190368652e-05,355.88037109375,120.91090393066406,1.0
12205,355.50701904296875,115.86383056640625,3.7223100662231445e-05,358.6427917480469,120.6764144897461,1.0
12206,346.19708251953125,123.5835189819336,0.0034315288066864014,349.6881103515625,132.43045043945312,1.0
12207,345.7802429199219,123.22075653076172,1.0,353.5675354003906,135.90280151367188,1.0
12208,346.2828369140625,122.41014862060547,1.0,108.55123138427734,429.4006652832031,0.0038552284240722656
12209,346.1295471191406,122.27971649169922,1.0,108.58184051513672,429.2184753417969,0.010031342506408691
12210,345.8752746582031,122.44401550292969,1.0,108.32854461669922,428.1838073730469,0.00040140748023986816
12211,346.1173095703125,122.81076049804688,1.0,109.05964660644531,428.9036560058594,0.0011036098003387451
12212,346.20977783203125,122.8414306640625,1.0,364.5609436035156,138.98670959472656,0.9999998807907104
12213,346.06903076171875,122.8875732421875,1.0,366.1500549316406,138.63136291503906,0.9975419044494629
12214,345.87176513671875,122.8343505859375,1.0,365.26385498046875,138.93350219726562,0.9210125207901001
12215,345.5249938964844,122.83663940429688,1.0,108.6866226196289,430.10888671875,0.2654860019683838
12216,345.729248046875,122.8653793334961,1.0,108.70133972167969,430.13385009765625,0.21520918607711792
12217,345.831787109375,122.84225463867188,1.0,110.03095245361328,433.70947265625,0.15766173601150513
12218,345.5979309082031,123.02824401855469,1.0,110.04029846191406,433.8778076171875,0.1579669713973999
12219,345.727783203125,122.98821258544922,1.0,109.9593505859375,433.6832275390625,0.12275189161300659
12220,345.69195556640625,123.01237487792969,1.0,109.86810302734375,433.6831359863281,0.21662670373916626
12221,345.9375915527344,123.08019256591797,1.0,108.31014251708984,429.6872253417969,0.25166434049606323
12222,346.15679931640625,123.01457977294922,1.0,108.31208038330078,429.5362854003906,0.32215070724487305
12223,345.95562744140625,122.94756317138672,1.0,108.49091339111328,429.9398193359375,0.2191612422466278
12224,346.05987548828125,122.94920349121094,1.0,108.47002410888672,429.7028503417969,0.06770828366279602
12225,346.27606201171875,122.9063491821289,1.0,343.4884338378906,131.93197631835938,0.20506131649017334
12226,346.42572021484375,122.71495819091797,1.0,343.7193603515625,131.4117431640625,0.06512117385864258
12227,346.403076171875,122.77924346923828,1.0,343.3482360839844,136.4906768798828,0.9997506141662598
12228,346.54302978515625,122.90853881835938,1.0,349.9120178222656,133.02676391601562,0.9633123874664307
12229,345.9577941894531,122.37474060058594,1.0,356.2740173339844,146.96524047851562,0.00972062349319458
12230,345.4961242675781,122.72820281982422,1.0,108.59696960449219,428.47259521484375,0.048069387674331665
12231,345.57122802734375,122.64075469970703,1.0,108.7767562866211,429.0545349121094,0.09215578436851501
12232,345.3133850097656,122.54882049560547,1.0,108.8269271850586,429.21441650390625,0.12675970792770386
12233,345.4847717285156,122.57655334472656,1.0,108.46206665039062,428.77581787109375,0.04383784532546997
12234,345.255126953125,122.52710723876953,1.0,108.27169799804688,428.242431640625,0.0614946186542511
12235,345.2599792480469,122.50015258789062,1.0,108.48995208740234,429.1062316894531,0.0472470223903656
12236,345.2499084472656,122.4725112915039,1.0,108.8039321899414,429.9229431152344,0.03641185164451599
12237,345.4533386230469,122.79725646972656,1.0,108.55526733398438,429.1918029785156,0.024567097425460815
12238,345.5016174316406,122.91058349609375,1.0,108.27799224853516,428.5955505371094,0.006643354892730713
12239,345.4093933105469,122.93383026123047,1.0,108.28365325927734,428.67431640625,0.007427722215652466
12240,345.4515380859375,122.92666625976562,1.0,108.29949188232422,428.8003234863281,0.013290375471115112
12241,345.4441223144531,123.01598358154297,1.0,108.44742584228516,428.86572265625,0.017177730798721313
12242,345.4383850097656,123.02818298339844,1.0,108.48445129394531,429.02008056640625,0.015350282192230225
12243,345.58465576171875,123.01445770263672,1.0,108.51319885253906,429.0918273925781,0.01413699984550476
12244,345.69073486328125,123.1327896118164,1.0,108.40042114257812,429.0444641113281,0.02852281928062439
12245,345.8372497558594,122.98139953613281,1.0,108.45449829101562,428.5567932128906,0.027256697416305542
12246,345.759765625,122.90840911865234,1.0,108.420654296875,427.98797607421875,0.002682238817214966
12247,345.9602966308594,122.76509094238281,1.0,108.31243133544922,428.040771484375,0.002337545156478882
12248,345.9381103515625,122.84844970703125,1.0,108.39656829833984,428.1929626464844,0.003024548292160034
12249,345.9667663574219,122.60154724121094,1.0,108.28782653808594,428.021240234375,0.0019802451133728027
12250,345.29132080078125,122.34457397460938,1.0,108.16435241699219,427.5726013183594,0.2869192957878113
12251,345.26177978515625,122.86956024169922,1.0,108.23686981201172,427.3946533203125,0.019108563661575317
12252,345.17340087890625,122.79310607910156,1.0,108.02202606201172,427.67633056640625,0.0962541401386261
12253,345.43878173828125,123.10037231445312,1.0,370.298095703125,139.71481323242188,0.9451212882995605
12254,345.4922790527344,122.84344482421875,1.0,108.55430603027344,428.1278381347656,0.5636956691741943
12255,345.5227966308594,122.83963012695312,1.0,370.2498474121094,139.60202026367188,0.40568336844444275
12256,345.4271240234375,123.03367614746094,1.0,108.55098724365234,428.98388671875,0.5480972528457642
12257,345.3978271484375,123.00947570800781,1.0,108.5377197265625,428.7427062988281,0.5260342359542847
12258,345.34454345703125,123.03237915039062,1.0,367.20782470703125,143.68467712402344,0.5509226322174072
12259,345.3751525878906,123.09712219238281,1.0,366.666015625,140.95530700683594,0.4553145170211792
12260,345.19580078125,123.00708770751953,1.0,108.25145721435547,428.6356201171875,0.3175380825996399
12261,345.3180236816406,123.07925415039062,1.0,108.20677185058594,428.30657958984375,0.4140762686729431
12262,345.0623779296875,122.97367858886719,1.0,108.24971771240234,428.4376525878906,0.41857725381851196
12263,344.83148193359375,122.90992736816406,1.0,108.01145935058594,428.39227294921875,0.2774524688720703
12264,344.6893310546875,123.14505004882812,1.0,108.14401245117188,428.4674072265625,0.5592693090438843
12265,344.669677734375,123.1646728515625,1.0,108.04828643798828,427.7018737792969,0.1597825586795807
12266,344.9260559082031,123.20263671875,1.0,108.15338897705078,428.03125,0.13340085744857788
12267,344.838134765625,123.16185760498047,1.0,108.0163345336914,428.252197265625,0.25607961416244507
12268,345.291015625,123.07246398925781,1.0,107.96481323242188,428.07891845703125,0.3951050043106079
12269,344.99932861328125,122.88814544677734,1.0,107.7967529296875,427.776123046875,0.2942963242530823
12270,345.1658020019531,122.75016784667969,1.0,108.03671264648438,427.9167785644531,0.07418754696846008
12271,345.2336730957031,122.72537231445312,1.0,108.22256469726562,427.5137939453125,0.265918105840683
12272,344.8388366699219,122.59815216064453,1.0,108.72183990478516,428.1554260253906,0.4226301610469818
12273,344.856201171875,122.58119201660156,1.0,109.02246856689453,427.74652099609375,0.11386311054229736
12274,345.0729675292969,122.78504180908203,1.0,108.80931091308594,428.9474182128906,0.0487995445728302
12275,344.9415588378906,122.99339294433594,1.0,108.4378662109375,428.68414306640625,0.014220595359802246
12276,344.8708190917969,122.78591918945312,1.0,108.63179016113281,429.54547119140625,0.010613411664962769
12277,344.9320068359375,122.93683624267578,1.0,108.4754867553711,428.8190002441406,0.014462441205978394
12278,345.12664794921875,122.88356018066406,1.0,108.22169494628906,428.307861328125,0.004777729511260986
12279,345.231201171875,122.80561828613281,1.0,108.48255157470703,427.5462951660156,0.008354008197784424
12280,345.13763427734375,122.84165954589844,1.0,108.34385681152344,427.781005859375,0.003895998001098633
12281,345.21746826171875,122.86851501464844,1.0,108.25110626220703,427.9178161621094,0.0034006834030151367
12282,345.2754211425781,122.74365234375,1.0,108.24002075195312,427.68792724609375,0.0070900022983551025
12283,345.419677734375,122.60919189453125,1.0,108.19963073730469,427.8578186035156,0.013262569904327393
12284,345.24078369140625,122.8001480102539,1.0,107.86351776123047,427.7846374511719,0.022526204586029053
12285,345.1147766113281,122.88423156738281,1.0,107.9080581665039,428.26043701171875,0.009522318840026855
12286,345.0679016113281,123.18569946289062,1.0,108.00228118896484,428.3656921386719,0.012671411037445068
12287,344.95037841796875,123.28968811035156,1.0,107.47864532470703,427.6829833984375,0.005828261375427246
12288,345.0087890625,123.33857727050781,1.0,107.59281921386719,427.907470703125,0.02294430136680603
12289,344.986328125,123.31378173828125,1.0,107.62774658203125,427.7995300292969,0.015568405389785767
12290,344.80682373046875,123.41355895996094,1.0,107.7912368774414,428.1418762207031,0.034642159938812256
12291,344.8382873535156,123.32132720947266,1.0,107.8474349975586,428.2286682128906,0.021939396858215332
12292,344.9247131347656,123.19503784179688,1.0,108.13459777832031,428.66754150390625,0.006281673908233643
12293,345.1030578613281,123.17001342773438,1.0,108.0799560546875,428.4004821777344,0.003743112087249756
12294,345.3661193847656,122.79039764404297,1.0,108.1811294555664,428.4084777832031,0.0039539337158203125
12295,345.56768798828125,122.5899429321289,1.0,108.14185333251953,428.0058288574219,0.002221405506134033
12296,345.6932678222656,122.31245422363281,1.0,108.08602142333984,428.2716064453125,0.0028714239597320557
12297,345.5890808105469,122.25373840332031,1.0,380.71429443359375,447.1749267578125,0.0029193460941314697
12298,345.41729736328125,122.15410614013672,1.0,107.88973236083984,428.3647766113281,0.0015682876110076904
12299,345.2594909667969,122.36492156982422,1.0,107.83805084228516,429.96710205078125,0.0028081536293029785
12300,345.29132080078125,122.2392807006836,1.0,107.90989685058594,429.3797912597656,0.005178391933441162
12301,345.1617126464844,122.53054809570312,1.0,107.9623794555664,429.8710021972656,0.0005630254745483398
12302,345.0030517578125,122.8798599243164,1.0,107.85383605957031,429.90899658203125,0.000347137451171875
12303,345.2283935546875,122.91206359863281,1.0,108.1681900024414,429.2643127441406,5.888938903808594e-05
12304,345.18902587890625,122.73991394042969,1.0,365.11029052734375,132.6370391845703,0.007858306169509888
12305,345.15606689453125,122.6643295288086,1.0,364.504638671875,133.7561798095703,0.0004296600818634033
12306,345.2247619628906,122.65481567382812,1.0,364.5730285644531,134.19223022460938,0.0005326569080352783
12307,345.0666198730469,122.66356658935547,1.0,364.483642578125,134.09764099121094,0.00030171871185302734
12308,344.8694763183594,122.66121673583984,1.0,108.25896453857422,427.7293395996094,6.467103958129883e-06
12309,344.90765380859375,122.67486572265625,1.0,108.07521057128906,427.5509948730469,2.0384788513183594e-05
12310,344.8583068847656,122.74125671386719,1.0,108.10639190673828,427.7133483886719,3.650784492492676e-05
12311,344.9599304199219,122.80178833007812,1.0,108.19585418701172,427.7837219238281,3.072619438171387e-05
12312,345.0920104980469,122.78305053710938,1.0,108.29142761230469,427.7486877441406,1.1205673217773438e-05
12313,344.98529052734375,122.81643676757812,1.0,108.29962158203125,427.7030334472656,8.970499038696289e-06
12314,345.0265808105469,122.82768249511719,1.0,108.2384262084961,427.9529724121094,5.036592483520508e-06
12315,345.00634765625,122.77587127685547,1.0,351.8720397949219,129.0640869140625,5.632638931274414e-06
12316,345.0940246582031,122.80960083007812,1.0,108.21340942382812,427.6479797363281,8.285045623779297e-06
12317,345.2110290527344,122.97731018066406,1.0,351.8504943847656,129.4296112060547,5.453824996948242e-06
12318,345.4487609863281,122.8046875,1.0,382.0437927246094,455.8202819824219,1.4126300811767578e-05
12319,345.5799255371094,122.88127899169922,1.0,381.237060546875,455.19842529296875,9.626150131225586e-06
12320,345.4403076171875,122.81574249267578,1.0,351.16717529296875,129.37510681152344,1.1324882507324219e-05
12321,345.4435729980469,122.8773193359375,1.0,351.4041442871094,129.62826538085938,1.0311603546142578e-05
12322,345.36956787109375,122.77418518066406,1.0,351.6557922363281,129.5917205810547,8.58306884765625e-06
12323,345.3559875488281,122.90121459960938,1.0,383.6757507324219,456.89532470703125,0.01710200309753418
12324,345.2176818847656,122.48806762695312,1.0,385.7381591796875,455.756103515625,0.03650030493736267
12325,345.2216491699219,122.53795623779297,1.0,363.3985900878906,134.33241271972656,9.47415828704834e-05
12326,344.9308776855469,122.37118530273438,1.0,364.1045227050781,134.7520751953125,7.915496826171875e-05
12327,344.96673583984375,122.2990951538086,1.0,364.06292724609375,134.4935302734375,1.2129545211791992e-05
12328,344.8870849609375,122.1615219116211,1.0,364.6100158691406,135.15176391601562,0.00019782781600952148
12329,345.2029724121094,122.20128631591797,1.0,364.82696533203125,135.07977294921875,4.661083221435547e-05
12330,345.2325439453125,122.10404205322266,1.0,364.3602600097656,135.05755615234375,9.47713851928711e-06
12331,345.0655517578125,122.36968994140625,1.0,357.58709716796875,134.03065490722656,7.12275505065918e-06
12332,345.2804870605469,122.41878509521484,1.0,364.6572570800781,134.81202697753906,0.000796198844909668
12333,345.2016906738281,122.21621704101562,1.0,352.10638427734375,128.53219604492188,8.672475814819336e-06
12334,345.115966796875,122.28931427001953,1.0,351.4793395996094,128.5578155517578,1.1473894119262695e-05
12335,345.05230712890625,122.37333679199219,1.0,351.3421325683594,128.69737243652344,1.1026859283447266e-05
12336,345.0364685058594,122.36813354492188,1.0,351.57275390625,128.68386840820312,1.1116266250610352e-05
12337,345.1593933105469,122.44874572753906,1.0,351.77264404296875,128.93028259277344,9.387731552124023e-06
12338,345.3414001464844,122.34202575683594,1.0,108.36602020263672,426.46417236328125,2.3812055587768555e-05
12339,345.39630126953125,122.37321472167969,1.0,382.6045837402344,456.6318359375,0.00019729137420654297
12340,345.3700866699219,122.22567749023438,1.0,382.2121887207031,454.833740234375,0.0007693767547607422
12341,345.092041015625,122.16345977783203,1.0,351.30438232421875,129.364990234375,8.225440979003906e-06
12342,345.17401123046875,122.40158081054688,1.0,350.8234558105469,129.74510192871094,1.1265277862548828e-05
12343,345.07586669921875,122.41886138916016,1.0,109.76304626464844,428.7925109863281,4.51207160949707e-05
12344,345.06512451171875,122.38312530517578,1.0,109.5826416015625,428.67962646484375,0.0002340078353881836
12345,345.0629577636719,122.11361694335938,1.0,109.97560119628906,427.5345764160156,0.00931045413017273
12346,345.07080078125,122.22222137451172,1.0,109.82501983642578,426.54901123046875,0.0054451823234558105
12347,345.1919860839844,122.24988555908203,1.0,371.1040344238281,131.9229278564453,0.18229690194129944
12348,345.00836181640625,122.24101257324219,1.0,109.86149597167969,426.66510009765625,0.8923379182815552
12349,345.16595458984375,122.21183776855469,1.0,108.9080581665039,426.70794677734375,0.984330952167511
12350,345.3963928222656,122.3523941040039,1.0,370.11724853515625,134.46279907226562,0.6980264186859131
12351,345.3707580566406,122.36395263671875,1.0,110.1898422241211,423.81512451171875,0.6692163944244385
12352,345.5309143066406,122.50160217285156,1.0,368.38482666015625,138.49098205566406,0.9740810394287109
12353,344.9826965332031,122.474609375,1.0,114.99195861816406,425.31365966796875,0.4011944532394409
12354,345.0826721191406,122.38643646240234,1.0,115.61798095703125,426.2911682128906,0.9994493722915649
12355,345.2283630371094,122.52183532714844,1.0,115.99846649169922,425.76641845703125,0.9762201309204102
12356,345.1637268066406,122.35006713867188,1.0,116.42996978759766,425.6517333984375,0.9809741973876953
12357,345.50732421875,122.50725555419922,1.0,118.58893585205078,426.06109619140625,4.112720489501953e-06
12358,345.4440612792969,122.34185028076172,1.0,351.71533203125,128.85963439941406,4.500150680541992e-06
12359,345.6766357421875,122.27301788330078,1.0,122.4801254272461,419.39141845703125,5.030632019042969e-05
12360,345.76934814453125,122.31312561035156,1.0,351.8368225097656,128.51956176757812,5.781650543212891e-06
12361,345.6659240722656,122.19563293457031,1.0,347.51873779296875,121.47731018066406,5.245208740234375e-06
12362,345.28680419921875,122.22466278076172,1.0,351.3754577636719,128.63233947753906,6.16908073425293e-06
12363,345.5053405761719,121.985107421875,1.0,348.0341491699219,121.42977142333984,4.082918167114258e-06
12364,345.638671875,122.07251739501953,1.0,364.4242248535156,133.74700927734375,0.00012239813804626465
12365,345.9647216796875,122.15155792236328,1.0,361.28582763671875,163.60462951660156,1.0
12366,345.51318359375,122.40361022949219,1.0,360.5223693847656,162.9383087158203,1.0
12367,345.2631530761719,122.00776672363281,1.0,359.32122802734375,151.79629516601562,1.0
12368,344.44970703125,120.77118682861328,1.0,354.5342712402344,143.14263916015625,1.0
12369,343.6153259277344,120.16801452636719,0.9999997615814209,352.1619567871094,140.20199584960938,1.0
12370,344.0452880859375,119.68775939941406,1.0,351.7705993652344,140.89117431640625,1.0
12371,343.5772399902344,120.682373046875,0.9999996423721313,349.50347900390625,140.1049346923828,1.0
12372,345.73529052734375,121.88607788085938,1.0,354.0667419433594,146.71527099609375,1.0
12373,345.4397277832031,121.98977661132812,1.0,349.8030700683594,139.14295959472656,0.00010332465171813965
12374,345.20361328125,122.37797546386719,1.0,352.1260681152344,128.9200439453125,6.139278411865234e-06
12375,345.3581237792969,122.35872650146484,1.0,352.016357421875,128.79916381835938,4.112720489501953e-06
